datetime,se1_unspecified_generation,se2_unspecified_generation,se3_unspecified_generation,se4_unspecified_generation,se1_hydro_generation,se2_hydro_generation,se3_hydro_generation,se4_hydro_generation,se1_wind_generation,se2_wind_generation,se3_wind_generation,se4_wind_generation,se3_nuclear_generation,se1_thermal_generation,se2_thermal_generation,se3_thermal_generation,se4_thermal_generation,se1_solar_generation,se2_solar_generation,se3_solar_generation,se4_solar_generation,se1_energy_storage_generation,se2_energy_storage_generation,se3_energy_storage_generation,se4_energy_storage_generation,se1_wind_onshore,se2_wind_onshore,se3_wind_onshore,se4_wind_onshore,se1_wind_offshore,se2_wind_offshore,se3_wind_offshore,se4_wind_offshore
2023-07-17 15:00:00,0.0,0.025064,10.43326,0.32412,1236.731504,1178.018676,719.254352,69.408476,1127.700568,2448.336356,2176.084908,1003.449348,3774.1,5.726344,67.437,175.325364,56.586452,5.01326,27.781612,503.422968,302.49932,,,,,,,,,,,,
2023-07-17 16:00:00,0.0,0.024552,12.601412,0.291736,1244.978868,1404.597716,898.342232,72.041732,1126.8722,2399.999976,2373.031948,936.862328,3774.5,11.127868,73.661,169.376332,58.5985,3.244696,15.400724,405.7399,204.01336,,,,,,,,,,,,
2023-07-17 17:00:00,0.0,0.030072,15.321716,0.227696,1377.801152,1674.324908,1061.715804,90.295732,799.2738,1943.381116,2354.943444,815.201176,3774.8,12.441804,58.5238,168.253912,61.117256,2.150476,7.977092,233.95852,118.548552,,,,,,,,,,,,
2023-07-17 18:00:00,0.0,0.01898,15.829012,0.196288,1531.504048,1774.981548,1136.599972,112.501936,435.2353,1627.721908,2207.061904,804.769088,3775.2,15.339228,53.2578,172.220628,59.906748,0.60306,3.6715,102.211472,43.294304,,,,,,,,,,,,
2023-07-17 19:00:00,0.0,0.028392,15.0778,0.18482,1561.658488,1791.846804,1144.610724,120.077668,425.785184,1479.540164,2176.73328,822.073152,3775.5,13.287548,73.9956,178.763768,61.513052,0.095244,0.679236,25.127456,9.790124,,,,,,,,,,,,
2023-07-17 20:00:00,0.0,0.02322,13.495952,0.101432,1525.291752,1799.692112,1163.91172,121.588256,567.467068,1366.838832,2065.51946,873.54156,3775.8,15.423052,77.6084,175.496672,61.45434,0.029552,0.087048,1.930912,1.199308,,,,,,,,,,,,
2023-07-17 21:00:00,0.005,0.035732,12.471172,0.070276,1450.07638,1746.165588,1146.712476,116.444084,735.44802,1310.619344,2144.03884,977.343056,3776.0,6.50444,79.50994,168.208468,59.928652,0.011512,0.04888,0.693208,0.462044,,,,,,,,,,,,
2023-07-17 22:00:00,0.0,0.025092,16.23464,0.019264,1251.47186,1392.38092,1104.023124,90.261404,590.114852,1134.033984,2290.862248,1102.013416,3775.9,3.771496,80.299276,159.207616,59.994452,0.007616,0.04002,0.5955,0.421688,,,,,,,,,,,,
2023-07-17 23:00:00,0.0,0.03462,17.501824,0.04174,707.928244,1340.78724,907.72776,65.146108,457.791412,958.343928,2337.70458,1218.378176,3942.0,3.496616,75.6014,154.7063,57.44794,0.0079,0.036708,0.499964,0.405372,,,,,,,,,,,,
2023-07-18 00:00:00,0.0,0.041,17.93738,0.01674,648.129644,1269.067,833.787164,63.48716,441.659812,1037.61796,2295.421452,1245.442048,3965.4,3.642248,80.1758,154.248656,56.383796,0.007084,0.029532,0.47494,0.383072,,,,,,,,,,,,
2023-07-18 01:00:00,0.0,0.029852,19.232576,0.038076,647.142604,1319.150564,803.45772,43.599424,354.477124,1237.717668,2287.904316,1319.05062,3966.2,3.367224,81.249,158.8818,52.89998,0.005148,0.179988,1.286816,0.335036,,,,,,,,,,,,
2023-07-18 02:00:00,0.0,0.031292,19.602388,0.010544,636.504176,1310.330248,787.80746,42.851656,353.091476,1425.142184,2232.140788,1299.55462,3967.8,3.606896,84.1652,157.426024,56.4501,0.017952,0.026912,0.403464,0.326724,,,,,,,,,,,,
2023-07-18 03:00:00,0.0,0.035972,19.686628,0.015516,632.830376,1273.813056,776.619732,42.858068,362.787432,1626.39048,2185.848344,1296.750492,3968.3,3.566764,82.705,161.642184,58.431464,0.088368,0.125616,1.147708,0.397152,,,,,,,,,,,,
2023-07-18 04:00:00,0.0,0.03788,19.253444,0.027988,736.399528,1317.686708,832.553408,47.240204,380.90402,1985.86828,2033.948212,1221.226484,3969.1,3.650096,83.5658,170.629052,61.158968,0.302348,0.792872,12.731944,5.051888,,,,,,,,,,,,
2023-07-18 05:00:00,0.0,0.033644,17.463304,0.078488,1131.30676,1405.89646,969.616872,49.810412,353.379908,1962.809708,1936.884192,1174.18118,3970.2,3.57098,84.0884,184.918948,58.935512,0.587544,2.758876,64.589252,32.587636,,,,,,,,,,,,
2023-07-18 06:00:00,0.0,0.028972,17.208172,0.122724,1539.948472,1454.971408,1057.731904,51.197072,319.691176,1722.028096,1909.851252,1231.769792,4115.2,7.450648,80.1884,189.42594,59.868848,1.026044,6.570276,177.8878,93.590292,,,,,,,,,,,,
2023-07-18 07:00:00,0.0,0.033812,15.938908,0.182092,1536.937128,1380.551112,1064.542968,68.206968,307.396864,1529.957676,1883.847728,1336.228712,4207.6,9.1388,83.29,188.614304,60.0579,2.030928,12.433328,345.485456,176.30916,,,,,,,,,,,,
2023-07-18 08:00:00,0.0,0.041844,14.755028,0.214392,1525.24504,1515.743256,1079.047936,69.143768,242.933816,1462.370916,1857.820588,1338.06742,4219.5,3.744852,80.7568,185.249048,63.653664,3.239836,22.638504,548.848748,274.671536,,,,,,,,,,,,
2023-07-18 09:00:00,0.0,0.053764,16.2343,0.265664,1564.489152,1559.67768,1078.750348,66.23178,237.199928,1326.716872,1824.281288,1318.484504,4227.9,3.401184,84.1346,188.128928,60.626388,4.667044,32.430636,712.486628,345.38152,,,,,,,,,,,,
2023-07-18 10:00:00,0.0,0.043564,16.052728,0.446908,1648.992944,1552.975568,1073.28642,64.98538,234.68522,1217.087308,1880.834688,1313.478048,4230.8,6.245004,84.1318,183.470184,63.837244,4.338172,39.404088,835.276704,414.4963,,,,,,,,,,,,
2023-07-18 11:00:00,0.0,0.034872,17.363684,0.626096,1740.860976,1551.06906,1087.911976,60.406064,229.03618,1105.546968,1888.243448,1373.541084,4229.5,3.2476,84.1322,180.899016,60.738124,5.023628,46.336736,863.114404,446.455872,,,,,,,,,,,,
2023-07-18 12:00:00,0.0,0.074872,17.178084,0.634044,1737.006496,1531.043928,1093.290348,54.330432,203.657264,1155.063224,1990.038136,1366.016832,4236.4,3.28784,80.939,181.456104,62.566164,4.527616,51.797504,831.122912,459.757524,,,,,,,,,,,,
2023-07-18 13:00:00,0.0,0.054964,15.18436,0.534764,1748.96008,1587.639668,1107.074812,53.98326,223.139064,1149.999028,2024.824212,1271.545764,4237.4,7.949944,83.4828,182.305324,60.993184,3.363116,47.10526,825.519252,412.236428,,,,,,,,,,,,
2023-07-18 14:00:00,0.0,0.042892,14.298592,0.18494,1666.874168,1581.88412,1105.813776,61.078636,272.924228,1175.837988,1965.326792,1325.154112,4235.9,3.591436,80.6592,181.389004,62.629,2.981668,37.196644,753.074624,315.040384,,,,,,,,,,,,
2023-07-18 15:00:00,0.0,0.033372,10.529456,0.253568,1780.449096,1658.054416,1194.511164,63.210504,311.39226,1205.334952,1880.484984,1237.495464,4236.0,3.294856,76.717,181.084296,62.635032,2.434608,33.076808,588.619432,225.901876,,,,,,,,,,,,
2023-07-18 16:00:00,0.0,0.020184,11.737688,0.318584,1919.762748,1868.617076,1258.798672,79.299376,335.465568,1187.028184,1797.573888,1183.903276,4236.4,4.97908,76.6918,183.843008,67.425456,1.371212,25.299212,399.77928,142.39356,,,,,,,,,,,,
2023-07-18 17:00:00,0.0,0.03676,12.276984,0.17522,2026.222,1998.69774,1244.408516,88.356012,310.613928,1272.793176,1810.64686,1025.543896,4237.5,11.000368,78.703,186.427748,69.780904,0.633784,16.006132,227.788084,106.453056,,,,,,,,,,,,
2023-07-18 18:00:00,0.0,0.025532,12.035808,0.145832,2140.096764,2062.797744,1311.183028,93.136604,360.437252,1202.300068,1692.648252,873.964536,4235.7,13.231468,78.1174,188.717064,66.596876,0.271408,7.41222,93.826956,45.86988,,,,,,,,,,,,
2023-07-18 19:00:00,0.0,0.02218,10.846188,0.082864,2137.80124,2014.399608,1278.158364,112.707968,430.309468,1002.725392,1448.593868,692.414108,4235.4,11.76256,77.157,190.245568,66.982456,0.087784,2.147076,24.052964,9.2506,,,,,,,,,,,,
2023-07-18 20:00:00,0.0,0.025044,8.783552,0.07018,2379.745524,1780.936276,1267.595008,114.08,544.883524,1054.587832,1268.733104,643.844812,4236.9,15.50188,76.8234,188.437904,68.367208,0.02028,0.369448,2.20214,1.034328,,,,,,,,,,,,
2023-07-18 21:00:00,0.0,0.016784,10.240996,0.074516,2317.480188,1507.045532,1259.528268,115.927384,670.906208,1404.271652,1347.745192,701.985968,4236.4,16.414908,77.5978,185.738176,65.370536,0.006184,0.064036,0.710396,0.522624,,,,,,,,,,,,
2023-07-18 22:00:00,0.0,0.019892,9.1372,0.024172,1865.981388,1329.229204,1231.769624,109.116928,760.430848,1714.077596,1367.2127,727.752492,4237.1,15.477276,79.9328,190.89056,67.066636,0.004724,0.045656,0.632576,0.411284,,,,,,,,,,,,
2023-07-18 23:00:00,0.0,0.0276,9.513736,0.051976,985.559176,1382.38458,1144.067872,88.907984,779.308904,1940.15526,1333.092828,747.445624,4238.6,14.73934,77.8692,191.827968,65.322728,0.004976,0.04252,0.588052,0.375272,,,,,,,,,,,,
2023-07-19 00:00:00,0.0,0.042444,10.501644,0.013184,914.355068,1278.51374,1119.937524,60.615448,927.727112,2090.660036,1271.688648,758.1719,4238.6,13.600304,79.3354,190.989868,65.491208,0.003404,0.031956,0.561012,0.378176,,,,,,,,,,,,
2023-07-19 01:00:00,0.0,0.028832,10.886504,0.009736,861.426268,1247.923752,1137.87728,39.030636,1031.603348,1997.686036,1234.137624,774.916732,4240.5,13.880764,71.1554,193.861972,66.254764,0.003468,0.02844,0.675176,0.373848,,,,,,,,,,,,
2023-07-19 02:00:00,0.0,0.033512,11.092548,0.006616,881.174048,1253.914208,1150.222384,41.22128,1047.156024,1902.680412,1175.686132,782.979736,4240.7,3.135896,65.4684,202.684488,71.934204,0.009648,0.029492,0.46062,0.385256,,,,,,,,,,,,
2023-07-19 03:00:00,0.0,0.024052,11.363272,0.01106,853.178804,1236.244296,1136.620836,41.0314,1101.047024,1704.4306,1111.765964,788.15116,4240.9,3.052328,66.2164,205.23552,79.368812,0.059536,0.2321,1.364592,0.490708,,,,,,,,,,,,
2023-07-19 04:00:00,0.0,0.025664,10.765608,0.078788,1121.030404,1307.579084,1259.019424,64.172512,1118.7126,1369.928684,1036.101548,681.84592,4309.14,3.207352,67.2608,205.662604,82.507444,0.1602,1.704688,17.315736,4.57008,,,,,,,,,,,,
2023-07-19 05:00:00,0.0,0.028812,10.049932,0.12726,1605.579084,2117.897628,1282.211608,98.809896,1131.444384,845.893108,847.367476,543.510544,4389.12,3.110648,49.341,205.561412,75.928732,0.387328,6.086752,78.925928,23.851116,,,,,,,,,,,,
2023-07-19 06:00:00,0.0,0.025412,8.127028,0.09804,2144.070648,2511.733664,1355.586808,113.974108,1231.22958,408.95114,744.232684,540.144992,4400.38,3.092104,49.8454,203.175264,75.018672,0.66904,14.620188,195.176576,71.3184,,,,,,,,,,,,
2023-07-19 07:00:00,0.0,0.04938,7.21698,0.142924,2243.055248,2785.861376,1291.79278,116.684068,1299.503172,154.168676,764.796208,675.07604,4503.48,3.114092,49.4968,198.810108,75.607028,0.810968,28.836504,355.440748,146.610228,,,,,,,,,,,,
2023-07-19 08:00:00,0.0,0.0505,6.178756,0.179696,2057.151976,2770.910988,1253.463288,113.603368,1267.45296,70.699784,803.61112,834.704896,4537.44,8.418264,55.3238,191.02324,73.990696,1.361384,44.338464,567.365448,230.181196,,,,,,,,,,,,
2023-07-19 09:00:00,0.0,0.051912,2.67102,0.276812,2015.013964,2736.169872,1258.260396,92.08266,1179.926068,80.175516,880.513292,867.214788,4537.71,3.09104,51.313,192.429524,63.654912,1.95358,58.91432,759.515816,320.127268,,,,,,,,,,,,
2023-07-19 10:00:00,0.0,0.081744,0.592448,0.418808,1818.606896,2591.828048,1263.395792,66.099832,944.7504,134.3692,1010.837464,893.862808,4536.22,3.043504,58.9158,192.350716,46.361836,2.679828,62.393184,823.69596,378.575644,,,,,,,,,,,,
2023-07-19 11:00:00,0.0,0.064412,0.644708,0.509616,1602.362836,2491.1054,1263.080008,60.604096,802.564672,127.044432,1126.70134,926.851468,4536.16,3.035812,70.5048,188.356,68.941524,3.186804,61.616092,866.086888,425.145576,,,,,,,,,,,,
2023-07-19 12:00:00,0.0,0.088112,0.674892,0.460428,1565.97718,2412.961556,1244.228872,59.961376,714.990368,100.159168,1348.588656,831.222868,4536.4,3.091204,72.4864,188.426532,70.77624,3.490976,59.509232,856.135728,447.122368,,,,,,,,,,,,
2023-07-19 13:00:00,0.0,0.075472,8.21284,0.5323,1758.511412,2402.36494,1250.823892,55.887624,644.586592,102.034548,1426.122372,819.45346,4535.11,3.587764,76.8142,186.586056,70.979644,3.987688,52.220524,797.893972,458.381024,,,,,,,,,,,,
2023-07-19 14:00:00,0.0,0.051372,6.709316,0.433812,1799.021176,2431.148436,1296.441108,43.977596,546.83354,101.063164,1548.509872,864.463312,4533.81,10.821508,74.5458,189.188524,69.624,4.337716,43.567624,682.526968,424.820044,,,,,,,,,,,,
2023-07-19 15:00:00,0.0,0.039024,11.445572,0.393604,1828.012436,2450.363504,1329.48724,44.345996,566.643324,111.633552,1634.633868,881.624988,4534.6,12.923596,72.9438,190.859612,72.850744,3.102244,34.966992,556.773988,349.357704,,,,,,,,,,,,
2023-07-19 16:00:00,0.0,0.032804,13.668184,0.175072,1943.591512,2543.249444,1330.890328,48.919988,500.53454,226.041108,1670.752892,919.52726,4603.99,14.223716,72.3488,190.108696,71.607604,2.717504,23.080248,400.594804,249.319224,,,,,,,,,,,,
2023-07-19 17:00:00,0.0,0.030164,14.972316,0.103948,2367.347148,2587.812,1320.410148,89.511564,507.90812,273.108216,1578.230504,894.602544,4619.15,11.289156,75.0944,192.386364,70.146404,1.252324,14.823936,228.424752,133.999312,,,,,,,,,,,,
2023-07-19 18:00:00,0.0,0.027872,11.972196,0.118208,2457.362108,2659.654992,1327.707664,100.019396,486.096548,227.1961,1471.01524,735.348204,4643.98,13.32744,77.5526,193.84366,70.46486,0.46976,7.145416,97.328384,52.678036,,,,,,,,,,,,
2023-07-19 19:00:00,0.0,0.017444,11.652524,0.161864,2427.191772,2644.910084,1311.003856,114.969672,453.28892,180.244312,1232.803752,588.622992,4673.44,17.365248,78.0288,187.036492,67.996768,0.10532,1.817656,22.949732,10.90072,,,,,,,,,,,,
2023-07-19 20:00:00,0.002,0.025412,8.996696,0.087404,2371.430556,2534.147816,1359.831168,115.612404,475.924584,229.844708,1265.170228,557.552656,4699.9,16.111432,73.9428,185.842952,67.56796,0.02602,0.263172,1.781356,0.917324,,,,,,,,,,,,
2023-07-19 21:00:00,0.008,0.026112,9.850304,0.049376,2131.895276,2314.41964,1365.196008,115.76542,542.662416,384.128816,1308.647276,659.066876,4715.15,14.020672,77.2466,183.806612,66.567732,0.011468,0.060776,0.680952,0.4654,,,,,,,,,,,,
2023-07-19 22:00:00,0.004,0.029772,11.677236,0.024532,1572.072292,2006.230752,1323.503536,112.971612,611.628992,568.638732,1326.873184,704.665684,4737.86,14.035776,77.888,177.174196,68.324312,0.006384,0.045868,0.609068,0.369436,,,,,,,,,,,,
2023-07-19 23:00:00,0.0,0.035412,11.077976,0.016632,888.655568,1688.54086,1226.800808,80.736104,580.288488,615.528636,1338.07974,739.08124,4744.07,12.696636,77.4182,175.835364,64.165048,0.006604,0.042396,0.50294,0.332908,,,,,,,,,,,,
2023-07-20 00:00:00,0.0,0.02496,12.683856,0.009052,790.90242,1473.068244,1133.592308,67.9802,549.71768,665.179328,1285.823316,743.396992,4742.97,11.034748,77.5322,177.88258,63.954968,0.005268,0.031272,0.442796,0.307168,,,,,,,,,,,,
2023-07-20 01:00:00,0.0,0.031272,13.273668,0.008132,796.234724,1470.918936,1157.84984,67.9817,510.042224,709.828948,1197.644032,707.067088,4743.13,7.633648,82.5702,178.62854,63.877776,0.004556,0.031588,0.781832,0.306036,,,,,,,,,,,,
2023-07-20 02:00:00,0.0,0.04088,11.464368,0.013112,733.043192,1419.273652,1151.414544,68.097352,614.4326,772.452704,1163.171928,759.390716,4744.91,9.650296,79.5654,181.323248,65.36976,0.012612,0.036532,0.388372,0.280352,,,,,,,,,,,,
2023-07-20 03:00:00,0.0,0.03554,9.21668,0.012508,730.307008,1512.390236,1163.255124,67.610412,669.92426,875.817764,1039.054528,723.655852,4744.59,12.627108,79.2698,181.459276,67.256248,0.070716,0.29982,0.891832,0.34696,,,,,,,,,,,,
2023-07-20 04:00:00,0.0,0.018952,11.087168,0.031908,989.70882,2022.934268,1218.554596,67.091236,581.85616,749.870336,855.654312,739.60498,4745.65,12.41222,78.4262,181.201988,68.52512,0.227696,1.90154,14.159628,4.914036,,,,,,,,,,,,
2023-07-20 05:00:00,0.0,0.0387,8.118096,0.118648,1152.239076,2783.242172,1199.406644,68.20912,448.74196,558.600504,709.247808,645.511352,4744.87,11.248268,79.4752,180.037632,68.207968,0.526712,6.095328,75.875804,33.993652,,,,,,,,,,,,
2023-07-20 06:00:00,0.0,0.02968,4.422396,0.082696,1355.169368,3326.245884,1223.602492,74.18172,327.330176,372.048188,615.23286,551.215176,4745.49,9.301864,79.0676,181.338228,69.326276,0.66566,12.47766,204.95482,98.970288,,,,,,,,,,,,
2023-07-20 07:00:00,0.0,0.017632,4.048416,0.100236,1248.874796,3384.75144,1267.244328,67.073248,306.33438,265.213472,652.223008,626.063984,4745.72,10.948596,85.3202,179.86622,70.904312,0.7309,20.33446,377.153592,183.584772,,,,,,,,,,,,
2023-07-20 08:00:00,0.0,0.046432,2.64256,0.26516,1162.23232,3430.202148,1334.129444,66.418992,340.336948,218.614892,695.989564,695.934652,4745.77,10.0168,92.234,177.515848,72.55988,0.957292,33.493916,571.83254,274.70412,,,,,,,,,,,,
2023-07-20 09:00:00,0.0,0.068864,3.911584,0.312444,1046.352332,3223.88764,1250.419324,57.622024,363.401336,193.713136,739.899024,759.400592,4745.34,7.594096,99.8238,181.821232,79.815448,1.02972,44.335816,719.096164,332.45674,,,,,,,,,,,,
2023-07-20 10:00:00,0.0,0.050004,3.923256,0.427472,919.177832,3011.113104,1246.97882,49.229484,339.2617,252.730408,766.847396,866.539656,4755.98,8.626408,94.6112,183.130864,79.250504,1.62378,48.022444,775.25806,380.785888,,,,,,,,,,,,
2023-07-20 11:00:00,0.0,0.050932,1.171552,0.501364,1137.2358,2342.399168,1160.246468,45.36172,304.48656,367.607236,721.895248,928.454996,4759.01,13.263776,53.9214,183.8832,80.656736,2.371404,46.754356,829.36344,410.861836,,,,,,,,,,,,
2023-07-20 12:00:00,0.0,0.06068,1.201956,0.436476,1069.666676,2216.880228,1154.326188,44.720672,285.571172,401.735168,737.821344,982.421932,4753.82,11.12302,53.1382,180.096028,78.458,2.618524,39.137864,865.444748,427.955484,,,,,,,,,,,,
2023-07-20 13:00:00,0.0,0.037112,7.037228,0.447788,919.734396,2065.70448,1175.05804,42.2466,257.887732,365.769396,837.56816,999.10444,4771.31,17.178212,53.18,184.959524,77.739564,2.422844,32.858416,827.647904,379.452136,,,,,,,,,,,,
2023-07-20 14:00:00,0.0,0.018972,7.181392,0.359932,924.924052,2021.044276,1174.627,46.341496,280.163664,493.651196,916.858008,1033.455812,4822.75,11.768264,53.3724,181.612364,80.574484,1.882956,26.213716,737.990172,315.324508,,,,,,,,,,,,
2023-07-20 15:00:00,0.01,0.026204,6.611056,0.429164,728.123828,2016.14918,1230.160468,46.258884,275.043024,377.769108,1029.809524,1068.300112,4915.98,12.04924,53.7428,176.73452,76.980584,1.411176,24.441648,584.702356,277.907476,,,,,,,,,,,,
2023-07-20 16:00:00,0.003,0.025332,8.049956,0.234292,920.762092,2185.844308,1323.370596,61.931176,214.217088,273.313224,1140.492224,1093.840344,4940.48,13.344868,53.3856,173.268552,81.63606,0.88736,19.58578,398.3587,217.56598,,,,,,,,,,,,
2023-07-20 17:00:00,0.005,0.023692,9.539176,0.147708,939.690052,2667.284364,1472.413268,67.07166,194.305984,274.073956,1152.115276,1062.970564,4970.9,11.058136,53.6516,174.27646,80.572312,0.533924,12.209048,215.838952,118.735628,,,,,,,,,,,,
2023-07-20 18:00:00,0.005,0.029712,10.16438,0.118972,1834.025656,2825.049156,1465.6134,104.223,237.27366,192.791156,1075.5549,1035.110188,4994.37,12.35788,63.75,175.853132,81.152616,0.224064,5.50402,82.496052,46.804168,,,,,,,,,,,,
2023-07-20 19:00:00,0.028,0.027964,9.255216,0.14052,1821.909204,2826.653468,1451.777328,113.519884,237.676808,246.517112,900.046764,904.96798,5019.52,14.963312,78.208,176.175016,83.613804,0.053924,1.377872,18.479272,9.68854,,,,,,,,,,,,
2023-07-20 20:00:00,0.037,0.03576,12.36356,0.10452,1568.337392,2667.100088,1454.992292,113.941744,217.827796,312.997952,918.792504,919.60774,5026.95,15.20926,77.0242,176.7378,70.23626,0.013908,0.16842,1.558312,0.842664,,,,,,,,,,,,
2023-07-20 21:00:00,0.05,0.042052,14.90632,0.0663,1483.715248,2259.52354,1417.131612,110.074088,197.976232,463.880468,912.26676,914.41626,5027.68,14.433172,77.0866,175.666172,69.8132,0.00482,0.064,0.680856,0.455136,,,,,,,,,,,,
2023-07-20 22:00:00,0.039,0.042412,16.679312,0.024412,1478.080464,1968.811856,1363.218116,105.913212,255.69606,464.98388,974.9166,933.081612,5027.18,16.214624,79.8074,174.378132,79.466832,0.00478,0.05198,0.61274,0.390016,,,,,,,,,,,,
2023-07-20 23:00:00,0.049,0.042252,14.80384,0.027096,988.289192,1748.165524,1226.480788,68.389696,327.809156,480.364144,1029.929032,904.83604,5027.97,16.06052,90.0696,176.992948,78.188808,0.003208,0.042752,0.515004,0.316344,,,,,,,,,,,,
2023-07-21 00:00:00,0.056,0.034032,16.00976,0.008436,998.429696,1646.44276,1182.766468,45.29084,301.482684,470.174972,992.5616,882.805584,5029.71,15.053488,83.87,180.272584,78.260092,0.001796,0.03454,0.476388,0.38224,,,,,,,,,,,,
2023-07-21 01:00:00,0.054,0.036232,14.515256,0.008776,881.845376,1618.681856,1178.592292,41.37788,261.290796,454.636916,934.641568,843.367868,5029.7,14.044488,86.003,184.23974,62.693828,0.001616,0.21758,0.559604,0.354008,,,,,,,,,,,,
2023-07-21 02:00:00,0.049,0.04006,14.722184,0.019228,806.47194,1703.497004,1200.125636,46.397856,333.914716,465.582148,902.582704,821.595124,5030.34,13.672464,83.288,184.447636,77.402952,0.014028,0.026176,0.4382,0.313528,,,,,,,,,,,,
2023-07-21 03:00:00,0.027,0.024092,15.323232,0.007624,677.342248,1664.727524,1163.642884,46.5103,327.728624,579.476176,884.294116,760.638016,5045.83,14.373148,88.0784,178.500304,78.190244,0.079988,0.120544,1.045996,0.34412,,,,,,,,,,,,
2023-07-21 04:00:00,0.019,0.041692,11.146212,0.044168,708.37462,1793.172472,1252.709584,60.9987,293.504364,676.700228,791.13034,739.208684,5067.06,14.570228,88.2706,175.341528,79.889704,0.315236,0.974952,14.004184,3.976144,,,,,,,,,,,,
2023-07-21 05:00:00,0.172,0.040452,10.188,0.090724,859.910048,2195.794076,1334.15732,99.171792,346.289876,638.195356,733.030204,681.838724,5093.85,11.945832,91.8474,177.92602,77.906836,0.912968,3.420468,68.800756,28.74198,,,,,,,,,,,,
2023-07-21 06:00:00,0.0,0.029024,7.789008,0.159288,991.405464,2767.637004,1396.325412,116.081028,353.427732,545.326848,672.947324,596.655912,5123.06,13.065104,87.8882,174.903536,77.378084,1.648872,8.799728,179.87144,88.217696,,,,,,,,,,,,
2023-07-21 07:00:00,0.0,0.01094,10.077756,0.094728,1110.046136,3057.532616,1369.927464,119.454624,255.986872,399.5052,758.025776,668.286992,5151.72,14.202152,80.1022,177.312624,75.038216,1.860392,16.8391,335.108084,169.44928,,,,,,,,,,,,
2023-07-21 08:00:00,0.0,0.017744,9.073,0.224868,1107.19126,3115.512184,1254.503468,118.811488,191.817328,259.395152,791.523524,684.79432,5185.03,16.563928,71.0378,178.161196,76.818792,2.950388,26.61478,504.496828,234.330088,,,,,,,,,,,,
2023-07-21 09:00:00,0.048,0.022224,13.658028,0.171348,1025.139564,3169.685532,1248.854388,115.869616,208.793176,188.940728,830.473176,659.754308,5215.87,17.279064,34.857,183.404236,71.02276,2.968848,33.854604,649.407124,305.105792,,,,,,,,,,,,
2023-07-21 10:00:00,0.021,0.015852,14.1258,0.21228,1012.843756,3205.74806,1372.906212,87.530104,214.360036,128.975736,884.801468,696.402176,5246.73,16.305472,14.7386,178.138648,73.449756,2.79064,36.635964,713.971116,336.702684,,,,,,,,,,,,
2023-07-21 11:00:00,0.0,0.022304,9.629904,0.265336,988.78174,3111.293932,1373.159404,54.566568,184.227336,130.87032,979.165776,696.715272,5257.1,6.539212,13.3328,183.522692,73.195992,2.302936,37.817444,763.45386,389.584312,,,,,,,,,,,,
2023-07-21 12:00:00,0.0,0.02508,5.15626,0.449992,1052.20558,3091.518624,1381.525848,52.433828,125.739904,143.151468,1178.246116,629.828808,5265.38,6.323288,7.1272,167.17204,76.074748,2.36496,40.483304,813.818208,424.5591,,,,,,,,,,,,
2023-07-21 13:00:00,0.0,0.035212,9.839216,0.474904,860.39214,2957.55286,1372.870772,48.492296,99.1506,132.880892,1236.961056,668.32066,5284.53,6.718796,7.5206,163.69728,77.79638,2.498416,43.660972,757.661796,428.202192,,,,,,,,,,,,
2023-07-21 14:00:00,0.0,0.02836,5.721636,0.530756,851.399508,2871.134352,1368.715432,51.059596,112.648936,159.72516,1188.508024,650.4063,5298.81,7.56402,8.2274,164.635492,76.981836,2.204552,41.083812,690.029244,388.638364,,,,,,,,,,,,
2023-07-21 15:00:00,0.0,0.025212,9.715764,0.44946,946.661712,3011.730424,1364.783572,51.254256,109.455064,131.9894,1289.005368,626.02054,5310.86,6.216168,9.1372,154.99826,75.813068,1.75922,32.385276,550.23448,333.689996,,,,,,,,,,,,
2023-07-21 16:00:00,0.0,0.01602,9.715892,0.37842,1153.533424,3131.4901,1372.16628,54.23262,93.928292,133.26922,1242.921852,590.103076,5327.47,9.572692,9.5458,156.09884,75.411556,1.312936,22.101484,406.338208,241.962644,,,,,,,,,,,,
2023-07-21 17:00:00,0.0,0.017172,7.917068,0.225704,1210.209756,3340.485644,1400.06022,54.773716,87.955504,103.692928,1169.08292,505.4678,5347.62,8.149076,9.7936,160.1439,76.030108,0.748444,13.115996,256.673188,144.859284,,,,,,,,,,,,
2023-07-21 18:00:00,0.0,0.016,4.724044,0.179012,1264.4354,3405.265124,1455.932532,55.408988,126.354516,67.852936,922.628324,417.717664,5355.55,8.529136,9.7546,173.63384,78.8059,0.266816,5.42962,105.051788,52.0049,,,,,,,,,,,,
2023-07-21 19:00:00,0.004,0.020292,6.31848,0.109292,1233.39702,3351.6733,1444.601364,54.33058,149.672844,64.940528,771.118616,304.942632,5366.28714,6.588728,9.6898,172.818552,76.4477,0.048416,1.48884,21.319004,8.776432,,,,,,,,,,,,
2023-07-21 20:00:00,0.023,0.02306,6.059792,0.1429,1094.430072,3127.983796,1445.855988,53.523056,175.950412,84.354792,840.581464,334.066548,5502.94,8.47576,9.6082,169.715656,76.846956,0.0147,0.205088,1.717548,0.770364,,,,,,,,,,,,
2023-07-21 21:00:00,0.031,0.02498,8.262888,0.048892,1003.320852,2977.914548,1446.048072,48.239596,243.845536,88.90044,897.5691,398.995172,5499.93,14.979424,9.6186,167.700732,76.002664,0.010156,0.075696,0.676392,0.46608,,,,,,,,,,,,
