datetime,se1_profiled_supply_losses,se2_profiled_supply_losses,se3_profiled_supply_losses,se4_profiled_supply_losses,se1_metered_losses,se2_metered_losses,se3_metered_losses,se4_metered_losses
2023-03-29 23:00:00,-25.715827,-52.114237,-280.978901,-67.597199,-96.942567,-289.18547000000007,-327.71142,-76.498912
2023-03-30 00:00:00,-25.782227,-53.020497,-278.13823,-65.519605,-102.22808599999998,-269.08340100000004,-303.799426,-74.00127699999999
2023-03-30 01:00:00,-26.18361,-54.679304,-279.554575,-64.802621,-106.45206300000001,-275.1465779999999,-300.11071299999986,-72.951203
2023-03-30 02:00:00,-26.779974,-56.504215,-283.439302,-65.01601,-108.721349,-276.1477689999999,-295.2555939999999,-71.715503
2023-03-30 03:00:00,-27.665024,-59.010398,-288.873598,-65.952691,-109.66158400000002,-281.396245,-292.79487000000006,-74.42725100000001
2023-03-30 04:00:00,-28.543441,-62.335938,-300.649979,-68.573768,-116.214958,-285.99184099999997,-298.228143,-82.31749700000002
2023-03-30 05:00:00,-29.190687,-64.767966,-317.602246,-73.59631,-109.771494,-294.22129599999994,-322.3986949999999,-91.948292
2023-03-30 06:00:00,-28.791506,-65.132994,-329.435531,-77.461032,-105.761639,-293.111334,-336.94559399999997,-101.053669
2023-03-30 07:00:00,-27.114794,-61.326224,-321.321706,-79.08909,-104.347653,-274.7023010000001,-324.1469209999999,-103.18872999999999
2023-03-30 08:00:00,-25.438278,-56.694141,-306.760416,-80.056365,-104.26364099999999,-263.55453700000004,-314.4493329999999,-98.622362
2023-03-30 09:00:00,-24.157006,-52.0368,-293.541694,-80.961467,-98.723488,-253.101409,-281.903666,-92.229632
2023-03-30 10:00:00,-23.198416,-48.179087,-284.218124,-82.193605,-99.1809,-240.49204100000006,-267.55557600000003,-94.286408
2023-03-30 11:00:00,-21.901199,-45.140781,-278.410844,-82.655822,-95.64792800000001,-228.75002100000003,-248.80779500000003,-91.82730400000001
2023-03-30 12:00:00,-21.178796,-42.502961,-271.208762,-81.843241,-87.21167200000001,-215.69660299999995,-243.834013,-85.60972599999998
2023-03-30 13:00:00,-20.885853,-40.92092,-269.366149,-82.021709,-81.05731199999998,-220.184724,-254.313808,-103.429218
2023-03-30 14:00:00,-21.382269,-40.898223,-272.555563,-83.458494,-76.54869799999999,-223.98014799999999,-258.06918899999994,-104.77307
2023-03-30 15:00:00,-22.687456,-42.94732,-286.586373,-87.061604,-80.321338,-235.56287099999997,-264.807446,-102.11443100000002
2023-03-30 16:00:00,-23.626131,-44.759272,-308.661145,-92.041992,-102.343701,-327.05361300000004,-329.504527,-103.084425
2023-03-30 17:00:00,-23.864442,-46.021625,-320.66751,-93.411592,-98.48480599999999,-304.44124,-339.2690329999999,-96.71169800000001
2023-03-30 18:00:00,-24.610747,-48.633423,-328.108203,-93.5749,-102.359995,-299.267011,-358.43802,-90.374864
2023-03-30 19:00:00,-25.424894,-51.347019,-325.457722,-90.127899,-103.363288,-320.95962400000013,-373.72385299999996,-78.847346
2023-03-30 20:00:00,-24.962168,-51.64643,-310.820961,-84.557567,-100.09603200000001,-302.7220179999999,-381.71952999999996,-79.556802
2023-03-30 21:00:00,-24.040914,-51.049524,-291.499678,-78.014691,-101.64098499999999,-297.3864779999999,-383.91943600000013,-80.185253
2023-03-30 22:00:00,-22.921192,-49.914337,-271.364515,-71.52152,-100.531009,-271.56435099999993,-350.316102,-77.649692
2023-03-30 23:00:00,-22.328074,-49.829634,-258.63083,-67.613865,-107.54676,-261.678981,-347.86825,-73.36173499999998
2023-03-31 00:00:00,-22.278743,-50.39948,-252.442588,-64.973769,-107.317871,-268.287575,-358.37419700000004,-71.573838
2023-03-31 01:00:00,-22.277764,-51.554905,-250.271982,-63.530101,-106.37813500000001,-256.52493400000003,-352.125516,-68.34539699999999
2023-03-31 02:00:00,-22.66927,-53.029459,-251.446085,-63.15378,-95.046708,-254.85221399999998,-349.89527999999996,-66.86753700000001
2023-03-31 03:00:00,-23.344582,-55.147364,-254.202811,-63.20554,-83.98800299999999,-256.698541,-353.64356300000003,-68.81195699999999
2023-03-31 04:00:00,-23.816717,-57.835805,-263.846443,-65.398552,-98.833741,-314.544948,-387.71207200000003,-74.823707
2023-03-31 05:00:00,-24.26796,-59.802071,-279.682672,-69.64741,-101.979242,-346.296874,-406.78820300000007,-75.570199
2023-03-31 06:00:00,-24.081841,-59.501276,-295.382045,-73.305518,-102.132925,-336.683036,-413.05477800000006,-81.485501
2023-03-31 07:00:00,-23.215316,-56.155793,-296.911345,-74.939087,-98.40578500000001,-319.825373,-405.32138799999996,-78.06217600000001
2023-03-31 08:00:00,-22.470105,-52.174662,-293.246804,-75.234648,-100.395669,-324.376315,-379.76883000000004,-72.08673999999999
2023-03-31 09:00:00,-21.545404,-48.136557,-286.87119,-75.238194,-106.298569,-331.058224,-373.422595,-66.860467
2023-03-31 10:00:00,-20.730313,-44.745414,-281.002141,-75.141719,-107.680946,-344.513826,-385.876186,-90.195075
2023-03-31 11:00:00,-20.046261,-41.941419,-276.346487,-74.465877,-99.640377,-317.42224200000004,-353.18034500000005,-73.892786
2023-03-31 12:00:00,-19.652375,-39.448939,-267.776878,-73.278035,-94.135414,-305.324068,-352.92702700000007,-69.331509
2023-03-31 13:00:00,-19.555968,-38.208436,-264.592061,-73.979921,-93.77971,-308.227884,-351.213496,-79.553654
2023-03-31 14:00:00,-19.917012,-38.187134,-265.085598,-76.424134,-89.99362400000001,-304.297787,-360.37532500000003,-93.392004
2023-03-31 15:00:00,-21.080504,-39.995357,-274.391922,-81.661668,-89.82671699999999,-313.553098,-362.09938800000003,-88.490137
2023-03-31 16:00:00,-21.755216,-41.993753,-293.242759,-88.450586,-106.966809,-402.940369,-413.4518280000001,-106.035177
2023-03-31 17:00:00,-22.276682,-43.058084,-305.803383,-92.18204,-106.109338,-374.47726400000005,-420.2447370000001,-117.68917199999999
2023-03-31 18:00:00,-22.7967,-45.076792,-314.837533,-92.716747,-101.950798,-371.397262,-396.87280200000004,-114.99522699999999
2023-03-31 19:00:00,-23.68389,-47.451051,-314.169021,-90.087875,-96.063751,-358.79764900000004,-389.946837,-116.26748199999999
2023-03-31 20:00:00,-23.503049,-47.051513,-303.346432,-86.508703,-77.069601,-304.708112,-351.355951,-108.564653
2023-03-31 21:00:00,-22.901115,-46.587035,-294.048443,-83.284104,-68.30769099999999,-270.600021,-330.263959,-107.41965900000001
2023-03-31 22:00:00,-22.252493,-45.685228,-283.671812,-79.699759,-72.67437100000001,-256.67897399999987,-334.27302899999995,-106.83816000000002
2023-03-31 23:00:00,-21.756479,-45.028217,-276.050969,-76.768356,-86.504358,-237.25481,-313.2432409999999,-103.350148
2023-04-01 00:00:00,-22.086486,-44.570795,-283.048852,-76.452048,-87.69168599999999,-233.69995799999998,-311.84306099999986,-94.341307
2023-04-01 01:00:00,-22.170361,-45.022966,-284.629136,-75.950592,-92.163799,-221.482096,-304.3955219999999,-90.865742
2023-04-01 02:00:00,-22.435321,-45.595459,-287.765522,-76.175636,-102.587333,-236.69609700000004,-317.5579139999999,-89.34597199999999
2023-04-01 03:00:00,-22.960803,-46.748286,-292.096702,-76.959524,-105.290698,-234.16933600000004,-323.32511200000005,-89.18505400000001
2023-04-01 04:00:00,-23.128937,-48.277193,-297.985296,-78.471328,-98.27789899999999,-218.309256,-322.91616600000003,-86.10450800000001
2023-04-01 05:00:00,-23.404708,-48.906763,-301.832658,-79.852354,-79.500621,-202.7215630000001,-316.7803310000001,-75.403837
2023-04-01 06:00:00,-23.533293,-49.405966,-307.139275,-82.972771,-70.17782000000001,-237.09112300000004,-337.07876099999993,-80.510444
2023-04-01 07:00:00,-23.428764,-48.902488,-306.817057,-87.065259,-80.07199200000001,-220.42950900000002,-303.59179,-88.763318
2023-04-01 08:00:00,-22.838094,-46.956158,-300.50345,-87.980041,-86.54425,-184.95247599999996,-241.56778200000002,-81.943664
2023-04-01 09:00:00,-22.060618,-44.441659,-290.661766,-85.631546,-75.128626,-156.597672,-229.52937500000002,-79.27144899999999
2023-04-01 10:00:00,-21.344818,-41.708625,-280.615725,-82.72051,-51.32282899999999,-139.48444800000004,-215.288537,-71.124517
2023-04-01 11:00:00,-20.550406,-39.149838,-270.583081,-79.555053,-41.092591999999996,-109.45694,-206.60553300000004,-48.543407
2023-04-01 12:00:00,-19.975844,-37.11043,-259.05754,-76.042422,-43.567415,-107.60971500000001,-203.97578300000004,-82.78078200000002
2023-04-01 13:00:00,-19.865053,-36.038897,-251.326019,-73.273922,-43.017188000000004,-101.67025800000002,-194.88255100000003,-72.914164
2023-04-01 14:00:00,-20.529862,-36.195445,-247.445464,-71.801959,-50.966218000000005,-109.609246,-193.137553,-78.046674
2023-04-01 15:00:00,-21.594393,-38.177813,-251.862472,-72.697665,-54.698978,-117.96463800000001,-195.68920999999995,-66.750547
2023-04-01 16:00:00,-22.494594,-40.120215,-265.074001,-76.772424,-56.318093999999995,-191.098632,-236.57661199999995,-88.849197
2023-04-01 17:00:00,-22.941906,-41.130465,-279.227142,-81.326601,-79.963005,-270.78781799999996,-273.91810699999996,-86.609425
2023-04-01 18:00:00,-23.428322,-42.713594,-290.548265,-85.186537,-91.60204399999999,-329.65862699999997,-309.895857,-84.83403899999999
2023-04-01 19:00:00,-24.054432,-44.593092,-295.989916,-86.347601,-82.933687,-319.157169,-310.389584,-85.87854
2023-04-01 20:00:00,-23.632872,-44.311936,-289.003197,-84.181829,-65.755732,-274.219636,-303.99627000000004,-87.154544
2023-04-01 21:00:00,-23.326271,-43.777764,-280.527984,-81.563708,-63.196566999999995,-251.15348600000004,-290.24170999999996,-89.307691
2023-04-01 22:00:00,-22.650416,-42.986913,-270.596507,-78.851532,-71.217205,-236.32648899999995,-280.115921,-90.79486
2023-04-01 23:00:00,-22.34708,-42.517989,-263.44599,-76.872088,-83.59684999999999,-263.840795,-316.83920099999995,-81.673567
2023-04-02 00:00:00,-22.27778,-42.470339,-260.023254,-75.863657,-91.074873,-243.011061,-302.5030819999999,-79.128011
2023-04-02 01:00:00,-22.47392,-42.94105,-261.507474,-76.279659,-95.76773399999999,-255.72325699999993,-312.50675400000006,-79.232047
2023-04-02 02:00:00,-22.765428,-43.751401,-263.689123,-77.006539,-94.771502,-257.76807099999996,-322.8738979999999,-78.93755999999999
2023-04-02 03:00:00,-23.241994,-44.834718,-267.644899,-78.279136,-94.87920100000001,-270.14859900000005,-346.7707419999999,-75.20969099999999
2023-04-02 04:00:00,-23.351905,-46.058841,-273.919799,-80.187128,-111.96910399999999,-302.9877439999999,-367.32724599999983,-85.267991
2023-04-02 05:00:00,-23.56222,-46.42821,-276.967402,-81.228125,-100.33825299999998,-306.1384479999999,-374.994546,-88.16708
2023-04-02 06:00:00,-23.651355,-47.001406,-281.17381,-82.753687,-66.55012699999999,-285.0500850000001,-347.91886500000004,-83.02201600000001
2023-04-02 07:00:00,-23.639874,-46.68589,-281.402767,-83.924851,-59.378894,-262.81216900000004,-315.1321349999999,-69.977543
2023-04-02 08:00:00,-23.325674,-45.636835,-279.036595,-83.429089,-64.419229,-263.65714800000006,-306.015583,-73.799027
2023-04-02 09:00:00,-22.509738,-43.750261,-272.402723,-80.807187,-53.05572899999999,-218.990357,-273.317208,-68.238778
2023-04-02 10:00:00,-21.633255,-41.457068,-265.817931,-78.631602,-48.72567899999999,-194.09023199999993,-260.486854,-64.97269299999999
2023-04-02 11:00:00,-20.705327,-39.457778,-259.213808,-76.282449,-52.362437,-166.46556600000005,-251.62372099999993,-58.009429
2023-04-02 12:00:00,-20.121132,-37.722531,-251.214876,-72.970058,-49.57015499999999,-114.83636199999997,-226.31813900000003,-48.715034
2023-04-02 13:00:00,-19.831946,-36.851175,-245.060553,-70.056034,-52.223548,-94.736672,-230.02339299999994,-44.966284
2023-04-02 14:00:00,-20.174895,-37.237154,-243.797525,-68.766348,-53.231837,-97.855217,-215.45513700000006,-48.433479
2023-04-02 15:00:00,-21.112923,-39.429612,-252.100839,-70.517417,-59.82239399999999,-123.66042299999997,-209.59338100000002,-58.350683000000004
2023-04-02 16:00:00,-21.920295,-41.060496,-269.650819,-75.540597,-57.53211100000001,-183.71065700000008,-246.45613000000003,-56.917324
2023-04-02 17:00:00,-22.53101,-42.193286,-285.270953,-80.299421,-81.76815599999999,-309.6834819999998,-326.18716900000004,-72.449188
2023-04-02 18:00:00,-23.701407,-44.365537,-299.177289,-84.933515,-82.749857,-345.988113,-353.98584399999993,-85.18412599999999
2023-04-02 19:00:00,-25.037829,-46.64096,-305.643323,-87.53862,-90.76833599999999,-368.727541,-390.6821199999998,-82.608999
2023-04-02 20:00:00,-24.88267,-46.668541,-296.201058,-85.110614,-87.605299,-354.0308739999999,-374.88027700000004,-86.563977
2023-04-02 21:00:00,-24.392867,-45.624634,-279.73386,-80.891692,-72.571108,-316.67137999999994,-357.40808300000003,-87.917921
2023-04-02 22:00:00,-23.758223,-44.49658,-263.714078,-76.873625,-72.56118299999999,-314.3661099999999,-364.4234559999999,-87.491902
2023-04-02 23:00:00,-23.7432,-44.247408,-255.767875,-75.086336,-79.94379800000002,-316.355435,-375.8117800000001,-96.75453200000001
2023-04-03 00:00:00,-23.955177,-44.742224,-254.223095,-74.751337,-80.77673899999999,-318.2303769999999,-378.4770319999999,-84.48193699999999
2023-04-03 01:00:00,-24.407035,-43.936036,-256.918249,-75.711622,-82.68679000000002,-314.6961840000001,-378.56212899999997,-82.747421
2023-04-03 02:00:00,-25.296195,-47.862771,-262.237771,-77.49859,-86.13023,-322.86154700000014,-381.51247399999994,-83.526653
2023-04-03 03:00:00,-26.378517,-49.71683,-269.769254,-79.904398,-86.75117599999999,-334.02766699999995,-356.6343509999999,-86.81321200000001
2023-04-03 04:00:00,-27.126749,-52.753147,-283.772843,-84.278806,-91.18111499999999,-358.082538,-389.196881,-88.29911
2023-04-03 05:00:00,-27.989843,-54.531354,-301.452762,-89.251321,-96.86646099999999,-368.01726099999996,-419.349575,-94.846053
2023-04-03 06:00:00,-27.59318,-52.309109,-311.204909,-91.773188,-97.613778,-377.51249400000023,-416.0306799999999,-77.37204700000001
2023-04-03 07:00:00,-25.888637,-50.068124,-298.085422,-88.748748,-99.17671100000001,-356.123732,-371.84892499999995,-67.98410799999999
2023-04-03 08:00:00,-24.24421,-47.117907,-280.502427,-84.512576,-104.86703099999998,-362.887809,-397.52491599999985,-66.35320100000001
2023-04-03 09:00:00,-22.708391,-43.642187,-264.982186,-80.420422,-96.74720000000002,-337.2266249999999,-340.1845839999999,-67.08968200000001
2023-04-03 10:00:00,-21.685768,-41.049882,-253.515769,-77.615494,-89.204259,-342.1600189999999,-337.58789299999995,-55.914872
2023-04-03 11:00:00,-20.847324,-39.055245,-245.286285,-74.746449,-93.33071699999999,-327.183203,-337.583018,-69.731439
2023-04-03 12:00:00,-19.926299,-37.322368,-234.617926,-71.110909,-91.66346499999999,-317.3244340000001,-337.63228999999995,-77.798521
2023-04-03 13:00:00,-19.702895,-36.385693,-227.351833,-68.767189,-92.633212,-312.7335970000001,-333.7354169999999,-78.614971
2023-04-03 14:00:00,-20.101624,-36.937928,-226.709298,-68.188561,-96.37488299999998,-338.799108,-358.88967499999995,-81.116153
2023-04-03 15:00:00,-21.460694,-39.571681,-236.242187,-71.092226,-85.86480999999999,-316.74512499999986,-345.07146600000004,-78.07092200000001
2023-04-03 16:00:00,-22.50986,-42.178598,-256.973328,-76.753622,-88.77772399999999,-340.2454020000003,-365.57748800000013,-80.90451
2023-04-03 17:00:00,-23.04889,-43.15086,-271.115324,-80.925524,-91.108338,-326.75151300000016,-400.519843,-82.80832899999999
2023-04-03 18:00:00,-23.680084,-44.1467,-287.797524,-86.867132,-97.33715300000001,-338.182656,-401.1315799999999,-83.34940900000001
2023-04-03 19:00:00,-24.616625,-45.424816,-297.176692,-89.849604,-91.34357299999999,-360.4421330000001,-404.3510400000001,-85.76357900000001
2023-04-03 20:00:00,-24.33027,-44.605486,-291.120648,-87.990433,-94.99707199999999,-346.2992850000001,-399.757575,-86.17421199999998
2023-04-03 21:00:00,-23.481007,-42.765741,-275.570783,-83.768974,-94.39914799999998,-350.2371,-391.461235,-85.96889499999999
2023-04-03 22:00:00,-22.598695,-40.364887,-258.523428,-79.589564,-93.37399399999998,-329.81469300000003,-380.837946,-83.406292
2023-04-03 23:00:00,-22.358845,-39.166598,-251.123669,-78.000851,-104.379441,-329.2490970000002,-385.55221500000005,-85.665159
2023-04-04 00:00:00,-22.33289,-38.767748,-248.618403,-77.555461,-98.25094000000001,-324.738219,-374.54046300000005,-84.333699
2023-04-04 01:00:00,-22.528292,-38.12349,-251.042998,-78.409014,-94.73451099999998,-334.15652700000004,-386.04814600000003,-87.61868
2023-04-04 02:00:00,-23.183434,-39.028887,-254.908753,-79.896404,-90.87576599999998,-308.73498800000004,-372.0856999999999,-79.83988199999999
2023-04-04 03:00:00,-23.972466,-40.016299,-260.624652,-81.692948,-102.255958,-323.914448,-374.159221,-74.88670400000001
2023-04-04 04:00:00,-24.733568,-41.593799,-272.668778,-85.31361,-102.07416600000002,-337.677795,-383.6566250000001,-78.94511299999999
2023-04-04 05:00:00,-25.556146,-43.64588,-287.223129,-89.42644,-107.19817,-360.2110189999999,-408.326069,-80.279132
2023-04-04 06:00:00,-24.998068,-44.214574,-296.297938,-91.297967,-102.256009,-377.36249900000007,-421.7110529999999,-72.419955
2023-04-04 07:00:00,-23.467841,-41.942824,-287.964018,-87.373355,-90.39713899999998,-372.7429109999999,-386.6288250000002,-61.113969
2023-04-04 08:00:00,-21.890285,-39.468062,-275.608803,-81.253512,-85.35788600000001,-360.31912700000004,-358.41477499999996,-49.031998
2023-04-04 09:00:00,-20.510989,-37.142071,-263.169011,-76.029493,-89.77385599999998,-317.93237800000014,-344.304971,-68.172709
2023-04-04 10:00:00,-19.512941,-35.1331,-252.076107,-72.883574,-91.480619,-314.86300399999993,-339.941205,-72.797183
2023-04-04 11:00:00,-18.62077,-33.687684,-243.738671,-70.623131,-89.55219899999999,-333.4708050000001,-357.8574940000001,-85.344269
2023-04-04 12:00:00,-17.89348,-32.086378,-233.302184,-67.997674,-85.91123899999998,-301.1318319999998,-332.84896200000014,-84.507331
2023-04-04 13:00:00,-17.713736,-31.4994,-228.459431,-66.760484,-85.922539,-299.4272910000001,-306.09316099999995,-80.033176
2023-04-04 14:00:00,-18.032109,-32.082529,-230.133315,-67.52359,-99.604516,-360.116695,-323.740853,-78.534062
2023-04-04 15:00:00,-19.434611,-34.553754,-242.443602,-71.880107,-101.087154,-360.99322500000005,-330.71345599999984,-74.627169
2023-04-04 16:00:00,-20.334309,-36.796131,-263.042745,-78.503014,-102.24507300000002,-383.74669499999993,-371.2008940000001,-74.689472
2023-04-04 17:00:00,-20.871953,-37.794633,-274.590079,-82.305537,-106.568229,-384.51994700000006,-367.4345300000001,-73.216831
2023-04-04 18:00:00,-21.811478,-39.260933,-287.085964,-85.939071,-111.725241,-398.42829,-392.12943500000017,-77.648061
2023-04-04 19:00:00,-23.034056,-41.671666,-296.245314,-86.72038,-108.79435199999999,-377.9729459999999,-393.21878000000004,-75.99488099999999
2023-04-04 20:00:00,-23.030525,-41.553702,-288.4123,-78.868191,-109.66311999999999,-342.6978990000001,-367.62815999999987,-69.297061
2023-04-04 21:00:00,-22.405238,-39.990912,-272.774087,-78.41017,-105.51078599999998,-359.4641240000001,-386.6538139999998,-76.855974
2023-04-04 22:00:00,-21.478401,-37.938593,-255.63137,-73.663933,-93.045126,-342.133711,-395.428994,-79.2826
2023-04-04 23:00:00,-21.165231,-36.962415,-247.178559,-71.33886,-90.06605,-324.21369999999996,-387.070745,-74.180763
2023-04-05 00:00:00,-21.123665,-36.734494,-243.921728,-70.525634,-91.244207,-323.176817,-381.42031399999996,-83.729747
2023-04-05 01:00:00,-21.622032,-37.385464,-245.740777,-71.027248,-93.01425600000002,-313.36679499999997,-378.99515399999996,-84.53056600000001
2023-04-05 02:00:00,-22.258845,-38.375539,-249.558557,-72.526707,-94.72,-318.24697699999996,-374.97622399999995,-82.387843
2023-04-05 03:00:00,-23.053296,-39.851133,-255.617316,-74.235079,-100.63481000000002,-334.21321299999994,-391.30437100000006,-88.67435499999999
2023-04-05 04:00:00,-23.700163,-41.539282,-267.811993,-77.869988,-119.64546,-329.95501,-370.88701100000003,-107.78528200000002
2023-04-05 05:00:00,-24.747043,-44.151691,-284.299401,-82.337835,-121.36567,-341.06120599999997,-374.492435,-98.046975
2023-04-05 06:00:00,-24.517871,-44.562952,-294.447726,-85.765751,-122.114925,-381.978927,-382.784668,-93.026227
2023-04-05 07:00:00,-23.347713,-42.30378,-285.18533,-83.11251,-116.81448700000001,-360.97746800000004,-356.216025,-81.21963699999999
2023-04-05 08:00:00,-22.039693,-39.390488,-271.317866,-78.485613,-117.86785600000002,-337.02051299999994,-343.797911,-81.387538
2023-04-05 09:00:00,-20.631359,-36.790725,-260.051374,-74.617097,-112.830382,-329.46294100000006,-349.027684,-102.986385
2023-04-05 10:00:00,-19.677542,-34.722939,-253.969437,-73.012376,-92.68104600000001,-299.428929,-339.868829,-105.927454
2023-04-05 11:00:00,-18.868433,-33.100657,-252.983744,-71.24869,-91.06124700000001,-273.252398,-320.148983,-100.75417999999999
2023-04-05 12:00:00,-18.082329,-31.891875,-250.198485,-69.149122,-93.82243700000001,-289.808882,-327.405307,-103.056206
2023-04-05 13:00:00,-17.867423,-31.354336,-249.690453,-68.724181,-91.752041,-270.461614,-313.844231,-95.75726
2023-04-05 14:00:00,-18.291111,-31.967889,-254.553195,-70.347936,-94.09166400000001,-281.617151,-337.88966,-92.49691500000002
2023-04-05 15:00:00,-19.586134,-34.335648,-269.634065,-75.268786,-87.75757300000001,-284.65871,-353.533227,-92.497127
2023-04-05 16:00:00,-20.518486,-36.794581,-292.99843,-82.273425,-90.476873,-301.440578,-375.96806200000003,-105.924768
2023-04-05 17:00:00,-21.013614,-38.002706,-305.861198,-86.715643,-94.162744,-335.4121,-414.26027100000005,-97.202343
2023-04-05 18:00:00,-21.88397,-39.931905,-312.911522,-90.643592,-104.481087,-345.844225,-433.434844,-102.653366
2023-04-05 19:00:00,-23.025143,-42.315604,-312.712559,-91.014382,-106.108934,-365.230828,-450.400246,-97.14569800000001
2023-04-05 20:00:00,-23.235514,-42.430234,-300.922183,-87.79351,-97.656582,-358.448857,-452.233089,-92.02060700000001
2023-04-05 21:00:00,-22.6326,-40.951719,-282.421497,-82.961815,-101.697069,-356.144092,-438.623045,-92.811975
2023-04-05 22:00:00,-21.774924,-38.894245,-262.235275,-77.812057,-91.621004,-320.68941800000005,-409.17894100000007,-92.95847900000001
2023-04-05 23:00:00,-21.455569,-37.812265,-250.724021,-74.887646,-75.07166,-282.600622,-395.13079,-91.15877599999999
2023-04-06 00:00:00,-21.267124,-37.525247,-245.171589,-72.898969,-71.80709099999999,-274.861671,-383.441436,-88.05720500000001
2023-04-06 01:00:00,-21.494924,-37.821383,-244.264069,-72.356042,-74.685412,-263.342467,-371.01155900000003,-83.265935
2023-04-06 02:00:00,-22.087251,-38.085053,-245.120954,-72.498793,-74.529347,-238.643305,-363.24176300000005,-82.235951
2023-04-06 03:00:00,-22.886429,-39.003032,-247.117017,-72.88974,-92.732158,-249.19508300000004,-381.36021900000003,-86.27801699999999
2023-04-06 04:00:00,-23.438607,-40.393285,-256.351313,-75.492427,-104.70187400000002,-268.83088,-392.9406369999999,-92.489195
2023-04-06 05:00:00,-24.411896,-41.840458,-268.787889,-78.772941,-109.42728699999998,-310.36324400000007,-402.759389,-91.300322
2023-04-06 06:00:00,-24.286807,-43.374543,-283.422872,-82.089293,-117.30926,-340.94976999999994,-424.4855749999999,-93.730233
2023-04-06 07:00:00,-23.322586,-43.610462,-285.521052,-81.587094,-117.788094,-347.74832000000004,-422.072991,-91.76131899999999
2023-04-06 08:00:00,-22.195165,-43.168432,-281.070679,-78.702308,-120.54178699999999,-359.10376399999996,-389.15306400000003,-80.23353800000001
2023-04-06 09:00:00,-20.949466,-42.098655,-274.23235,-75.629609,-110.27251899999999,-353.442725,-352.1740939999999,-93.048926
2023-04-06 10:00:00,-20.09042,-40.785047,-268.567926,-73.335586,-97.344765,-345.649138,-326.0371390000001,-89.12281999999999
2023-04-06 11:00:00,-19.268609,-39.586578,-262.695047,-71.138823,-93.787622,-319.102088,-328.413226,-90.581958
2023-04-06 12:00:00,-18.766613,-38.321576,-254.875302,-68.97375,-94.40438,-297.988601,-319.66275799999994,-90.39812900000001
2023-04-06 13:00:00,-18.648754,-37.616174,-251.309884,-67.661534,-73.08155500000001,-237.42552799999999,-286.304272,-80.74044699999999
2023-04-06 14:00:00,-19.102634,-38.083198,-252.233857,-67.926098,-82.39694800000001,-296.17896199999996,-321.0160950000001,-80.91503399999999
2023-04-06 15:00:00,-20.135403,-40.03738,-260.982219,-70.73133,-95.58712000000001,-338.955893,-345.49650599999995,-80.762389
2023-04-06 16:00:00,-20.809975,-42.060521,-275.192723,-75.652551,-93.066124,-318.136642,-372.90685399999984,-77.800237
2023-04-06 17:00:00,-21.11383,-42.782708,-284.094568,-79.134312,-91.32654500000001,-320.90532199999996,-394.68949899999996,-83.144225
2023-04-06 18:00:00,-21.70145,-43.351607,-291.304741,-83.435239,-86.028359,-336.20311200000003,-403.62870100000004,-83.175206
2023-04-06 19:00:00,-22.362559,-44.190128,-294.077484,-86.292226,-99.07601,-339.45488500000005,-386.012177,-78.863996
2023-04-06 20:00:00,-22.563772,-43.741949,-286.458163,-85.060661,-94.169808,-303.285967,-397.68654100000003,-80.175253
2023-04-06 21:00:00,-22.032588,-42.426048,-274.39752,-82.232416,-90.296941,-267.419306,-373.18650300000013,-74.78294799999999
2023-04-06 22:00:00,-21.152539,-40.365019,-261.035448,-78.804405,-96.29663699999999,-249.025763,-352.51279000000005,-77.385831
2023-04-06 23:00:00,-20.678114,-38.830667,-251.742819,-76.676322,-99.98718300000002,-233.46544999999995,-337.9901510000001,-79.32877
2023-04-07 00:00:00,-20.17653,-38.069613,-246.168204,-74.46052,-102.54657900000001,-237.03986799999998,-340.4304650000001,-78.85320300000001
2023-04-07 01:00:00,-20.149473,-37.900946,-244.944863,-75.378849,-112.263574,-252.332571,-358.2004620000001,-78.969733
2023-04-07 02:00:00,-20.246442,-38.231367,-246.287253,-76.343447,-100.063868,-245.99049300000001,-356.97300999999993,-76.708631
2023-04-07 03:00:00,-20.369529,-38.649717,-248.497729,-77.305085,-93.787426,-252.561048,-375.09384,-81.523289
2023-04-07 04:00:00,-20.11533,-39.364018,-253.325885,-79.209715,-97.383134,-265.0697880000001,-369.04703900000004,-82.769565
2023-04-07 05:00:00,-20.355532,-39.92726,-256.34154,-80.045346,-86.966916,-285.82005399999997,-371.585446,-85.56452599999999
2023-04-07 06:00:00,-20.653574,-41.480053,-264.915506,-83.389963,-68.191607,-281.307704,-387.178472,-87.73016199999999
2023-04-07 07:00:00,-20.714676,-42.414865,-274.529523,-87.6395,-75.07681099999999,-269.013084,-354.95515400000005,-87.927137
2023-04-07 08:00:00,-20.711159,-41.997863,-279.36822,-90.341728,-78.01027699999999,-263.292261,-335.7790349999999,-86.73968699999999
2023-04-07 09:00:00,-20.322712,-40.28204,-277.620573,-89.874551,-75.28318100000001,-276.78247,-338.12431900000007,-90.127079
2023-04-07 10:00:00,-20.276934,-37.962263,-274.829481,-88.124714,-68.73186199999999,-281.609229,-333.86509399999994,-82.813103
2023-04-07 11:00:00,-20.110149,-36.001144,-269.366763,-85.369092,-63.20823100000001,-261.059443,-316.29544500000003,-86.037736
2023-04-07 12:00:00,-19.847669,-34.210059,-260.623535,-81.861863,-61.82649999999999,-258.972145,-314.22093100000006,-87.611147
