datetime,se1_metered_consumption_excluding_interruptible_load,se2_metered_consumption_excluding_interruptible_load,se3_metered_consumption_excluding_interruptible_load,se4_metered_consumption_excluding_interruptible_load,se1_interruptible_load,se2_interruptible_load,se3_interruptible_load,se4_interruptible_load,se1_profiled_supply_consumption,se2_profiled_supply_consumption,se3_profiled_supply_consumption,se4_profiled_supply_consumption,se1_metered_consumption_over_50mw,se2_metered_consumption_over_50mw,se3_metered_consumption_over_50mw,se4_metered_consumption_over_50mw,se1_energy_storage_consumption,se2_energy_storage_consumption,se3_energy_storage_consumption,se4_energy_storage_consumption
2021-06-17 16:00:00,-620.731099,-533.7103369999999,-5575.0779760000005,-1545.4161629999999,-0.031555,-3.2,-14.571901,0.0,-142.845412,-286.440995,-2152.698541,-770.964075,-150.16764,-366.612601,-734.6960799999999,-48.0786,,,,
2021-06-17 17:00:00,-619.6244720000007,-514.8887669999992,-5301.3210620000245,-1473.9392759999969,-0.033587,-3.08,-14.695954,0.0,-140.873513,-278.687515,-2187.24205,-783.764694,-151.995065,-366.33579899999995,-748.99926,-42.536399,,,,
2021-06-17 18:00:00,-613.9533300000004,-502.64718299999964,-5152.64717600001,-1435.0051180000014,-0.029022,-3.31,-15.099072,0.0,-139.700533,-273.00047,-2172.204669,-773.372974,-153.345622,-370.868799,-751.7732229999999,-41.5104,,,,
2021-06-17 19:00:00,-600.527303,-491.0413439999997,-5005.6823010000135,-1390.8753889999998,-0.030806,-3.1,-15.477075,0.0,-138.405796,-270.293978,-2136.130732,-757.483337,-149.927748,-375.6236,-720.436586,-41.4504,,,,
2021-06-17 20:00:00,-605.4577219999998,-476.2529949999995,-4861.31894900001,-1335.3685919999994,-0.029797,-2.31,-16.756235,0.0,-133.636816,-265.01901,-2059.404331,-735.796196,-148.912852,-374.462199,-748.5846400000001,-39.088198,,,,
2021-06-17 21:00:00,-578.5514080000007,-478.898306,-4707.00343,-1297.5103339999991,-0.030013,-2.42,-16.471255,0.0,-125.95601,-253.697752,-1972.22615,-718.92158,-146.989925,-374.7794,-757.861895,-44.243999,,,,
2021-06-17 22:00:00,-577.5892250000002,-493.91758999999945,-4535.972811000022,-1240.0411079999988,-0.029303,-2.74,-16.002782,0.0,-113.216562,-233.649383,-1771.249435,-632.965438,-153.96191199999998,-373.343,-718.5748590000001,-70.018798,,,,
2021-06-17 23:00:00,-577.3194910000002,-483.18057299999975,-4487.051763000014,-1184.601677999999,-0.030997,-2.62,-15.81217,0.0,-104.247188,-214.367113,-1543.536734,-554.397842,-159.32735200000002,-373.236002,-732.07376,-71.342998,,,,
2021-06-18 00:00:00,-567.4948250000002,-473.3051619999998,-4422.421180000023,-1149.202978999999,-0.031328,-2.53,-16.230969,0.0,-98.147612,-197.205458,-1407.059931,-509.426706,-158.40023000000002,-372.090597,-762.5594899999999,-69.367798,,,,
2021-06-18 01:00:00,-561.0730809999997,-459.970807,-4353.736092000014,-1135.8625199999997,-0.031921,-2.94,-16.381836,0.0,-94.985602,-190.289733,-1339.28064,-490.022235,-166.083348,-369.351,-739.2543099999999,-69.799199,,,,
2021-06-18 02:00:00,-559.3120690000002,-454.77945299999993,-4287.503117000003,-1127.3918839999983,-0.034301,-2.3,-16.789067,0.0,-94.297269,-184.521652,-1270.53137,-474.684924,-167.903485,-370.353199,-708.550969,-69.973801,,,,
2021-06-18 03:00:00,-557.2639140000001,-458.82031200000034,-4260.113254000003,-1122.2633050000006,-0.033453,-2.84,-15.929799,0.0,-93.793205,-180.241411,-1220.312586,-442.224962,-170.158812,-366.362401,-698.05345,-69.781198,,,,
2021-06-18 04:00:00,-576.53331,-487.5649420000003,-4500.055831999993,-1192.0560160000011,-0.031778,-2.86,-14.596825,0.0,-97.789628,-188.957808,-1281.021376,-457.655544,-158.758772,-367.324997,-693.953066,-44.708398,,,,
2021-06-18 05:00:00,-618.4369760000001,-565.3794409999997,-5104.586084000014,-1421.1038629999991,-0.040621,-2.43,-17.186049,0.0,-107.327921,-211.033664,-1461.535261,-522.920864,-158.85917999999998,-372.68739999999997,-713.633016,-42.753002,,,,
2021-06-18 06:00:00,-654.7741560000001,-632.7687329999998,-5735.454410000035,-1629.6431609999984,-0.048831,-3.09,-20.696777,0.0,-117.174112,-236.166173,-1682.692517,-598.262034,-151.17457000000002,-357.851801,-693.831123,-46.190398,,,,
2021-06-18 07:00:00,-660.3465759999998,-645.4369159999998,-5873.212038000055,-1728.9747139999993,-0.050011,-2.5,-21.598218,0.0,-125.519019,-253.853136,-1842.461035,-654.070384,-142.51305,-356.61380099999997,-687.1932860000001,-45.835801,,,,
2021-06-18 08:00:00,-667.8276509999998,-638.6654580000009,-6054.084204000006,-1739.4800289999976,-0.049928,-2.91,-22.013638,0.0,-129.392706,-264.821148,-1903.135347,-677.785081,-141.85254500000002,-358.32179999999994,-714.422903,-46.050002,,,,
2021-06-18 09:00:00,-684.5732699999998,-642.1722860000007,-6090.594548000003,-1766.8797479999994,-0.049811,-2.79,-21.119907,0.0,-132.956007,-269.51951,-1937.649055,-693.06368,-163.95641999999998,-304.28720000000004,-655.773993,-45.514799,,,,
2021-06-18 10:00:00,-674.4088579999999,-645.306621,-6090.12839200003,-1775.244180000001,-0.053598,-2.96,-20.524435,0.0,-135.842723,-271.29561,-1970.242845,-704.671963,-172.200928,-359.26219899999995,-628.964642,-44.354402,,,,
2021-06-18 11:00:00,-677.56986,-638.0951079999994,-5981.215832000024,-1727.1352139999985,-0.050293,-2.5,-19.660966,0.0,-136.877589,-270.569519,-2011.297149,-714.014035,-172.338338,-357.7064,-638.82649,-46.176598,,,,
2021-06-18 12:00:00,-680.3814189999999,-633.2955499999995,-5868.780222999998,-1669.4924250000006,-0.057248,-1.72,-22.96427,0.0,-135.343541,-268.150453,-1988.188756,-705.270546,-155.66042,-361.0652,-668.62847,-66.254998,,,,
2021-06-18 13:00:00,-649.2907980000001,-620.2300830000003,-5706.97583200002,-1620.5612529999999,-0.048302,-1.4,-23.35993,0.0,-136.167661,-270.97449,-1997.349609,-711.345898,-162.494032,-366.359197,-663.3891600000001,-74.227202,,,,
2021-06-18 14:00:00,-637.6953980000002,-596.7882640000005,-5482.576269000006,-1553.7144890000004,-0.045184,-1.78,-22.945111,0.0,-139.708166,-274.941575,-2010.247761,-720.12681,-162.514335,-370.54380100000003,-684.603338,-71.882999,,,,
2021-06-18 15:00:00,-622.3265699999998,-553.7117470000002,-5323.820578000012,-1468.3856839999985,-0.03631,-1.81,-22.686908,0.0,-144.63236,-286.359174,-2036.259956,-732.711634,-163.46770199999997,-374.65639899999996,-681.16393,-47.854799,,,,
2021-06-18 16:00:00,-603.5716889999998,-533.3770589999996,-5124.675806000011,-1421.6107229999998,-0.032833,-1.58,-22.507495,0.0,-150.751841,-304.863347,-2163.277432,-774.089461,-159.51810999999998,-374.90700100000004,-666.793584,-47.019596,,,,
2021-06-18 17:00:00,-603.4205579999997,-521.914378,-4857.580070999998,-1338.2121569999995,-0.029846,-2.11,-22.606325,0.0,-147.796788,-296.904675,-2176.811577,-780.008259,-161.85101,-375.55480100000005,-665.666809,-46.754401,,,,
2021-06-18 18:00:00,-597.0812360000006,-511.20573699999966,-4661.001741000001,-1285.7500300000004,-0.029711,-1.67,-22.266771,0.0,-143.416356,-285.184188,-2128.738169,-760.514146,-160.197182,-374.36639899999994,-673.0470630000001,-49.581599,,,,
2021-06-18 19:00:00,-574.0422149999998,-489.1282399999997,-4503.260491000016,-1224.559886999998,-0.034135,-1.68,-22.547495,0.0,-136.025061,-273.350513,-2054.151612,-733.111911,-154.329408,-375.82220100000006,-682.186424,-74.438401,,,,
2021-06-18 20:00:00,-560.9584040000002,-449.4096599999993,-4325.1267040000075,-1173.565267999998,-0.031222,-1.71,-21.289416,0.0,-130.431104,-262.111477,-1973.518859,-711.546707,-145.902185,-374.320398,-673.871311,-74.562598,,,,
2021-06-18 21:00:00,-554.121085,-426.78851900000006,-4239.018171000024,-1144.3931519999978,-0.033191,-1.54,-19.629105,0.0,-125.52854,-252.019407,-1922.616566,-710.884485,-155.57301999999999,-374.53859800000004,-679.02801,-73.649402,,,,
2021-06-18 22:00:00,-553.2751049999999,-420.29762700000003,-4169.385410999993,-1099.6333799999995,-0.032288,-1.44,-19.648746,0.0,-118.898459,-242.619011,-1790.469101,-642.35135,-154.385365,-375.288,-686.08782,-73.868398,,,,
2021-06-18 23:00:00,-552.0184720000001,-412.63008200000036,-4061.2390630000277,-1075.3250489999975,-0.036809,-1.78,-25.676017,0.0,-112.350761,-228.089803,-1578.260944,-579.040631,-156.144025,-376.28819899999996,-685.5037299999999,-73.993799,,,,
2021-06-19 00:00:00,-545.296435,-411.6945089999997,-3992.161453000006,-1031.0112320000003,-0.037681,-1.44,-26.251867,0.0,-108.503023,-214.189289,-1429.559797,-525.417643,-156.92843,-379.313199,-683.84207,-74.414402,,,,
2021-06-19 01:00:00,-542.8340850000001,-403.8440660000003,-3958.373456999994,-1007.0553399999999,-0.041826,-1.22,-25.618564,0.0,-105.244673,-205.5412,-1350.017535,-497.607071,-160.848322,-379.072199,-684.8496700000001,-74.4462,,,,
2021-06-19 02:00:00,-540.8949439999998,-394.9181639999998,-3872.6477930000046,-1022.4208219999998,-0.04035,-1.23,-25.664885,0.0,-102.983886,-200.572998,-1271.66345,-478.286001,-152.979508,-378.02639999999997,-673.0838799999999,-74.077799,,,,
2021-06-19 03:00:00,-535.100283,-399.4431859999998,-3801.558238000026,-989.839257999999,-0.037623,-1.28,-25.364146,0.0,-99.627855,-196.400453,-1198.116419,-439.711668,-162.800385,-375.325403,-674.2752499999999,-73.703398,,,,
2021-06-19 04:00:00,-541.47225,-397.32414300000016,-3807.3089770000347,-973.4921209999966,-0.037796,-1.01,-23.131232,0.0,-96.887783,-196.295087,-1205.649691,-434.727706,-146.50621999999998,-374.636602,-671.26671,-73.142397,,,,
2021-06-19 05:00:00,-567.8514410000001,-417.04160199999984,-3962.0820400000225,-1056.5235419999995,-0.043226,-0.89,-22.521723,0.0,-99.213329,-201.938256,-1271.544048,-459.512828,-147.968995,-375.388799,-672.37335,-67.252201,,,,
2021-06-19 06:00:00,-577.2898849999999,-444.2323190000004,-4149.806388000015,-1095.3116619999973,-0.043145,-1.0,-23.369873,0.0,-104.22581,-218.930797,-1433.586707,-520.753956,-150.46565,-375.55060000000003,-670.09067,-50.176198,,,,
2021-06-19 07:00:00,-560.4341209999994,-447.95740800000016,-4303.864611000004,-1174.2707779999996,-0.042678,-0.81,-27.472186,0.0,-114.945512,-248.230811,-1695.592502,-614.585599,-150.46040799999997,-375.883,-676.1658699999999,-48.469798,,,,
2021-06-19 08:00:00,-574.9205880000002,-466.0921049999997,-4509.976178000022,-1219.5433619999994,-0.045041,-0.83,-27.873537,0.0,-123.114904,-271.213359,-1901.66089,-680.367776,-147.905092,-375.83579799999995,-677.4660799999999,-48.0438,,,,
2021-06-19 09:00:00,-598.4728,-483.1239220000001,-4623.510987999996,-1257.098549,-0.04385,-1.22,-27.638202,0.0,-126.432301,-285.986018,-1996.282349,-706.530635,-151.221992,-376.471001,-684.19879,-46.254001,,,,
2021-06-19 10:00:00,-588.3412219999998,-486.7400739999999,-4652.439121000018,-1274.4217390000008,-0.041718,-1.46,-27.309259,0.0,-127.745362,-296.58978,-2035.700535,-718.691665,-148.805952,-377.44579899999997,-662.3928599999999,-46.995599,,,,
2021-06-19 11:00:00,-582.520404,-484.60787200000016,-4633.219467999998,-1273.192804000001,-0.041587,-1.52,-27.397784,0.0,-126.368522,-300.728515,-2049.067674,-722.131177,-148.14565,-377.63379900000007,-670.8,-46.706401,,,,
2021-06-19 12:00:00,-615.801766,-487.0992130000001,-4602.851063000008,-1258.7631299999991,-0.039548,-1.44,-26.764623,0.0,-124.363483,-301.548794,-2005.642786,-707.883625,-151.871002,-377.768398,-668.46732,-49.518,,,,
2021-06-19 13:00:00,-602.562437,-477.4271850000004,-4622.464708000017,-1238.8265029999989,-0.038978,-1.31,-26.548577,0.0,-125.498843,-302.776529,-1959.873838,-694.419577,-164.518475,-377.890401,-656.8541680000001,-46.9332,,,,
2021-06-19 14:00:00,-602.9028289999997,-465.26184599999954,-4586.093144000009,-1213.7329179999977,-0.039282,-1.52,-25.072545,0.0,-129.859163,-314.211824,-1952.114735,-696.714132,-170.226588,-377.92400000000004,-649.5790860000001,-47.078399,,,,
2021-06-19 15:00:00,-604.7003900000002,-459.22221199999973,-4501.453356999998,-1197.056763,-0.039486,-1.67,-22.751857,0.0,-142.590672,-339.980007,-2007.640489,-721.933154,-168.70380799999998,-377.415801,-652.14387,-46.780197,,,,
2021-06-19 16:00:00,-602.321901,-450.3403450000002,-4455.427046000002,-1186.9276729999992,-0.03879,-2.1,-23.30896,0.0,-150.850241,-355.642842,-2137.111837,-768.214668,-163.205658,-377.836,-641.800112,-46.072801,,,,
2021-06-19 17:00:00,-592.0595440000001,-449.62454499999996,-4368.914940000004,-1153.9057069999992,-0.043959,-2.11,-23.299296,0.0,-149.232381,-344.386166,-2204.492082,-790.353337,-156.063022,-376.04560000000004,-636.732868,-47.001599,,,,
2021-06-19 18:00:00,-593.1097560000002,-435.4395399999996,-4296.871649000006,-1130.2906569999996,-0.048263,-2.33,-24.095144,0.0,-147.158228,-331.468436,-2153.899821,-767.229252,-157.93714799999998,-376.812199,-633.833295,-48.0342,,,,
2021-06-19 19:00:00,-574.0117680000003,-432.8045300000008,-4260.370707000018,-1107.8736679999993,-0.047447,-2.15,-22.528749,0.0,-142.166467,-313.325984,-2067.865911,-734.521139,-152.33283,-375.45459700000004,-645.211043,-72.462598,,,,
2021-06-19 20:00:00,-556.245074,-423.02911900000015,-4158.436727999996,-1074.9192560000001,-0.048979,-2.01,-25.247741,0.0,-137.045228,-295.157033,-1977.116945,-710.464434,-147.726132,-373.5256,-639.732835,-72.140398,,,,
2021-06-19 21:00:00,-567.0460979999998,-413.680218,-4096.915181000006,-1085.6886520000003,-0.047972,-2.18,-24.587688,0.0,-130.278003,-283.070825,-1922.732271,-711.712689,-143.471125,-373.412799,-645.730167,-74.241598,,,,
2021-06-19 22:00:00,-561.1106069999998,-407.67935299999976,-4030.7584509999997,-1055.7302610000002,-0.046126,-2.33,-25.028411,0.0,-121.610787,-271.512638,-1807.191242,-663.160487,-148.995772,-372.860401,-639.656404,-73.947601,,,,
2021-06-19 23:00:00,-555.3889900000001,-406.47273299999995,-3964.0859939999937,-1026.9325640000006,-0.054005,-2.4,-25.873442,0.0,-113.147602,-256.803195,-1605.587921,-586.188023,-149.981182,-371.366801,-653.141844,-58.285198,,,,
2021-06-20 00:00:00,-561.7409140000001,-407.5127930000001,-3904.3327950000175,-998.4617979999974,-0.054335,-2.64,-30.637249,0.0,-108.411305,-240.509548,-1459.078718,-532.930443,-151.979202,-371.116998,-669.452615,-42.0834,,,,
2021-06-20 01:00:00,-557.27815,-399.3455970000006,-3846.723898000003,-990.0762939999998,-0.054329,-2.82,-31.855861,0.0,-104.627881,-230.853444,-1378.600929,-505.470369,-152.40332,-372.08939799999996,-663.45975,-72.543001,,,,
2021-06-20 02:00:00,-544.09166,-391.1056450000001,-3752.5186410000347,-979.5177899999987,-0.050406,-2.15,-31.189198,0.0,-101.85692,-221.820323,-1291.562681,-481.47332,-149.77299499999998,-372.230199,-665.287808,-74.724599,,,,
2021-06-20 03:00:00,-539.841046,-379.0537619999999,-3722.1675780000155,-948.3170310000022,-0.049336,-2.35,-27.201014,0.0,-100.993923,-217.594681,-1219.239987,-443.154166,-149.075782,-372.3956,-664.720039,-73.819796,,,,
2021-06-20 04:00:00,-555.695455,-376.4957819999997,-3742.9397530000097,-937.206912999999,-0.049941,-2.59,-25.473154,0.0,-101.957271,-217.439281,-1213.686957,-435.312511,-166.97569199999998,-372.11620100000005,-658.818943,-73.274998,,,,
2021-06-20 05:00:00,-578.77417,-393.14587100000006,-3863.4539090000167,-988.1086360000013,-0.061487,-3.04,-28.536476,0.0,-105.053237,-221.525355,-1263.385443,-451.250803,-172.48920800000002,-372.38619900000003,-670.903543,-70.970399,,,,
2021-06-20 06:00:00,-589.3121530000001,-409.45805100000047,-4048.7078970000207,-1035.6137959999994,-0.056412,-2.92,-29.200868,0.0,-112.185934,-234.257017,-1405.113789,-502.413495,-177.156052,-372.9596,-677.2185579999999,-46.312798,,,,
2021-06-20 07:00:00,-578.8726499999999,-425.01582200000007,-4210.138146999994,-1084.8853510000001,-0.055493,-2.85,-33.194842,0.0,-123.236382,-259.90744,-1654.836243,-591.933113,-186.47942,-373.87479799999994,-675.656286,-48.858599,,,,
2021-06-20 08:00:00,-587.1183479999997,-436.96852899999993,-4288.149714,-1127.3343849999999,-0.053508,-2.44,-34.2263,0.0,-133.852855,-282.811791,-1880.576161,-662.82739,-188.35083,-373.518598,-708.592767,-47.509198,,,,
2021-06-20 09:00:00,-596.2033609999997,-449.9396780000002,-4453.4542670000155,-1152.483625999998,-0.053623,-3.15,-34.432334,0.0,-140.6203,-297.465212,-2001.014872,-698.924221,-183.048812,-373.26919899999996,-726.230339,-46.571999,,,,
2021-06-20 10:00:00,-580.9534990000003,-464.02429300000006,-4528.036377000017,-1211.3312089999988,-0.052852,-2.52,-33.261381,0.0,-142.379436,-302.121399,-2052.640544,-718.986762,-180.444985,-372.957401,-741.9623879999999,-48.266399,,,,
2021-06-20 11:00:00,-581.1373329999998,-474.43669999999986,-4596.858617000004,-1225.401714999999,-0.039833,-2.73,-31.965231,0.0,-140.231745,-304.126652,-2079.62265,-731.439787,-181.837412,-373.7438010000001,-713.229122,-43.233001,,,,
2021-06-20 12:00:00,-584.8527969999999,-475.27245800000026,-4624.3017430000245,-1220.4590030000013,-0.036301,-2.72,-32.735286,0.0,-136.030473,-298.721171,-2057.277991,-725.95904,-182.68632200000002,-374.594798,-689.313279,-46.732202,,,,
2021-06-20 13:00:00,-563.371245,-471.32468100000006,-4708.5676230000245,-1207.6943759999988,-0.038375,-2.3,-35.125674,0.0,-133.105322,-295.702186,-2047.416377,-723.553121,-187.281605,-377.352403,-719.96147,-47.6982,,,,
2021-06-20 14:00:00,-586.6249000000003,-473.9873090000006,-4634.1163999999935,-1214.7891550000004,-0.042949,-2.72,-35.646251,0.0,-135.576018,-301.982206,-2052.189453,-720.316938,-191.9615,-379.88520100000005,-714.911338,-47.0112,,,,
2021-06-20 15:00:00,-585.9873640000002,-474.179372,-4678.404904999999,-1199.2183179999995,-0.743701,-2.42,-35.342617,0.0,-143.649121,-321.305688,-2115.266457,-748.068321,-195.99553500000002,-387.81580099999996,-712.05928,-46.591797,,,,
2021-06-20 16:00:00,-586.2133310000005,-470.12695400000007,-4643.416219000001,-1193.2385529999997,-7.959378,-2.52,-34.860574,0.0,-147.258583,-334.841687,-2251.709131,-793.483116,-188.060455,-389.670002,-703.3389619999998,-46.206597,,,,
2021-06-20 17:00:00,-577.0060389999999,-462.24865399999965,-4592.086668000016,-1185.5603419999986,-0.839391,-3.12,-31.826312,0.0,-144.309853,-331.672154,-2320.8497,-821.671353,-183.301478,-389.446199,-694.540245,-45.800398,,,,
2021-06-20 18:00:00,-563.8490179999997,-460.2260109999995,-4580.106848,-1176.855802000001,-0.836725,-3.08,-35.177518,0.0,-141.333327,-323.440886,-2319.571233,-810.603766,-186.11206199999998,-388.95779899999997,-678.77582,-46.765198,,,,
2021-06-20 19:00:00,-547.4550449999995,-450.20859399999983,-4522.586470000012,-1163.4106130000005,-0.807295,-2.62,-37.093986,0.0,-138.687273,-315.694496,-2240.264355,-780.829739,-191.735908,-390.751201,-700.479374,-47.3628,,,,
2021-06-20 20:00:00,-543.5671390000001,-440.5698360000001,-4425.8256820000115,-1146.3083349999972,-0.857407,-2.7,-38.919695,0.0,-133.314965,-302.362808,-2109.559161,-742.392474,-189.904992,-391.908597,-696.6086690000001,-47.632198,,,,
2021-06-20 21:00:00,-544.1650389999996,-436.1778360000003,-4384.61794100001,-1145.6646960000003,-0.867767,-2.58,-41.887846,0.0,-126.202604,-284.350689,-1985.432591,-716.124622,-193.660638,-389.755799,-694.2248890000001,-47.906398,,,,
2021-06-20 22:00:00,-546.417681,-423.63636899999995,-4385.991431000019,-1140.4803559999987,-0.898288,-2.95,-40.056834,0.0,-116.256121,-260.170702,-1762.926438,-633.721736,-195.532308,-381.6404,-674.85597,-47.0754,,,,
2021-06-20 23:00:00,-528.6446710000001,-405.81268000000006,-4318.455389000016,-1121.0755600000005,-0.979409,-3.39,-39.682407,0.0,-107.229441,-245.683059,-1545.156691,-556.912132,-195.115482,-367.4292,-634.0315899999999,-46.504798,,,,
2021-06-21 00:00:00,-524.0033390000002,-397.7991779999999,-4279.853839000002,-1090.349657,-0.801065,-3.59,-39.515571,0.0,-102.000931,-233.021388,-1413.363775,-502.394738,-191.410462,-366.35819999999995,-590.385725,-46.0494,,,,
2021-06-21 01:00:00,-516.0819549999999,-398.28312699999975,-4260.431395000027,-1074.1162979999988,-0.834617,-3.17,-39.518301,0.0,-98.788444,-223.199578,-1360.158101,-483.469114,-192.21033,-366.3622,-534.216721,-53.403598,,,,
2021-06-21 02:00:00,-523.1422479999999,-402.05998600000004,-4175.654563999992,-1098.0717529999993,-0.797856,-2.98,-38.133327,0.0,-96.452226,-216.471752,-1287.284843,-470.072026,-188.306728,-336.74520000000007,-572.150732,-69.217799,,,,
2021-06-21 03:00:00,-541.6576630000002,-404.28799000000004,-4215.622893000035,-1082.8246819999995,-0.876458,-3.03,-38.116971,0.0,-97.462031,-214.412757,-1236.347069,-439.45351900000003,-193.021928,-252.32199799999998,-643.246068,-72.7416,,,,
2021-06-21 04:00:00,-555.0113779999996,-434.64412400000026,-4433.689555000013,-1161.5322740000006,-0.921451,-3.81,-38.671388,0.0,-100.230726,-221.854218,-1288.818404,-451.574789,-190.382578,-338.31620000000004,-666.7553330000001,-72.4602,,,,
2021-06-21 05:00:00,-602.8262159999998,-499.25577300000015,-4997.7122370000125,-1384.3949960000011,-2.610852,-3.34,-40.032844,0.0,-111.597205,-242.748145,-1473.101442,-510.400506,-181.971878,-340.304599,-694.137598,-73.411798,,,,
2021-06-21 06:00:00,-633.9758899999998,-571.1789049999993,-5588.318402000027,-1612.1523769999994,-2.145862,-3.55,-38.918175,0.0,-120.182019,-263.867516,-1688.17407,-579.187241,-177.74075,-343.6922,-654.9717800000001,-72.140399,,,,
2021-06-21 07:00:00,-638.1151880000002,-607.7208230000005,-5842.376603999995,-1707.9470709999996,-3.054789,-3.27,-41.637007,0.0,-129.739473,-277.091205,-1847.957332,-634.464259,-180.18398200000001,-340.75300000000004,-648.511703,-73.566001,,,,
2021-06-21 08:00:00,-659.2548989999997,-609.1718970000002,-5914.424593000016,-1739.2779640000024,-5.045431,-3.69,-42.567906,0.0,-136.548489,-282.760604,-1919.443301,-672.407121,-168.79878000000002,-347.43659999999994,-656.758894,-74.036401,,,,
2021-06-21 09:00:00,-672.1406830000006,-610.6072719999997,-6058.189753000006,-1792.3350280000022,-5.160275,-3.67,-42.37328,0.0,-138.300206,-280.407444,-1943.600383,-692.863228,-167.371785,-354.18019899999996,-668.806907,-49.356001,,,,
2021-06-21 10:00:00,-649.3620219999998,-603.84909,-6037.526515999996,-1754.1920530000011,-4.759007,-3.58,-43.214694,0.0,-141.423718,-283.211766,-2003.474817,-715.464171,-162.559402,-354.709399,-661.5982569999999,-48.0384,,,,
2021-06-21 11:00:00,-652.3687860000001,-604.5419590000001,-6062.082394000021,-1722.641409999997,-4.058972,-3.18,-40.625061,0.0,-139.429614,-280.092031,-2053.157846,-720.258944,-156.13952799999998,-353.24,-649.1365149999999,-49.527002,,,,
2021-06-21 12:00:00,-663.6839980000001,-595.3514979999999,-6070.251845000019,-1763.2815859999998,-3.146216,-3.03,-36.548624,0.0,-137.158843,-271.128737,-1998.108995,-700.415692,-172.377918,-353.7238,-694.4798059999999,-49.393801,,,,
2021-06-21 13:00:00,-647.3873040000001,-595.372424,-6114.336423000006,-1758.4357499999996,-3.262087,-3.57,-34.018876,0.0,-132.755418,-265.059747,-1962.105538,-686.002012,-179.388948,-355.819799,-670.548074,-72.133201,,,,
2021-06-21 14:00:00,-634.9895459999998,-592.817731,-6008.962731999998,-1728.9743309999997,-4.184028,-3.33,-32.842262,0.0,-134.250217,-269.053889,-1972.136205,-690.682172,-176.618892,-357.266799,-647.1393039999999,-72.445199,,,,
2021-06-21 15:00:00,-605.905929,-559.6568649999999,-5838.646041000015,-1607.738055999997,-5.082657,-3.89,-32.783405,0.0,-146.793582,-293.208007,-2093.482045,-722.835783,-169.769628,-350.4232,-675.839937,-71.9136,,,,
2021-06-21 16:00:00,-597.3360280000002,-538.7885490000006,-5537.838265000011,-1551.7756829999996,-3.722946,-3.39,-33.605661,0.0,-150.609131,-306.733615,-2288.050326,-785.389728,-178.020308,-361.3666,-681.710255,-71.431197,,,,
2021-06-21 17:00:00,-599.5814069999996,-519.6298239999995,-5396.190878000011,-1484.6250929999987,-3.291147,-3.43,-34.083781,0.0,-147.446308,-297.590346,-2341.3572,-804.677523,-181.118295,-369.6494,-688.551137,-72.569999,,,,
2021-06-21 18:00:00,-597.7752760000001,-501.56576099999995,-5193.71491000003,-1445.880863999998,-2.497599,-3.43,-32.899722,0.0,-145.431359,-291.003692,-2305.35653,-791.031065,-183.09105,-375.68759700000004,-680.331494,-68.050198,,,,
2021-06-21 19:00:00,-578.8246529999999,-491.1593320000003,-5114.329234000004,-1391.7816729999981,-2.048579,-2.65,-36.151279,0.0,-141.93503,-286.054523,-2229.56952,-768.007784,-188.193895,-379.2162,-679.437388,-49.9938,,,,
2021-06-21 20:00:00,-570.2888509999999,-479.958173,-4957.111219000003,-1338.302296999999,-0.041154,-3.04,-38.727537,0.0,-136.19606,-277.84015,-2107.873379,-730.481877,-190.54996799999998,-377.6318,-707.2152980000001,-48.851398,,,,
2021-06-21 21:00:00,-571.3726919999998,-472.3454670000002,-4745.171749000022,-1294.373557000001,-0.038603,-3.03,-31.951149,0.0,-126.229355,-263.169305,-1986.899338,-704.780769,-191.37659000000002,-377.89079899999996,-727.706216,-47.530798,,,,
2021-06-21 22:00:00,-553.618051,-460.5894240000006,-4617.984215000017,-1226.8734449999981,-0.04013,-3.06,-28.020568,0.0,-114.16312,-241.85776,-1760.418053,-620.277695,-194.79369499999999,-377.913996,-719.808319,-49.317599,,,,
2021-06-21 23:00:00,-536.040476,-450.48319700000025,-4370.93386900002,-1181.931751,-0.040317,-2.63,-26.550257,0.0,-103.874964,-221.922809,-1536.033867,-548.353121,-191.072078,-325.918399,-689.9571550000001,-71.058598,,,,
2021-06-22 00:00:00,-524.8840309999998,-438.9550419999998,-4250.853087000003,-1160.6209400000002,-0.038783,-2.74,-34.859397,0.0,-98.763722,-207.356335,-1403.878356,-505.64462,-222.95901,-367.74199999999996,-658.192595,-73.940999,,,,
2021-06-22 01:00:00,-519.8324180000004,-433.9532039999999,-4199.364944000005,-1149.2289609999998,-0.042984,-3.01,-38.535972,0.0,-95.681883,-200.686006,-1353.275999,-492.132478,-231.88749,-376.9416,-691.2295079999999,-74.445599,,,,
2021-06-22 02:00:00,-519.785173,-415.8967180000002,-4142.574602999997,-1138.7092499999999,-0.044352,-3.15,-38.864908,0.0,-93.846087,-195.413485,-1290.117032,-477.405171,-228.108872,-376.709199,-683.647271,-73.481401,,,,
2021-06-22 03:00:00,-525.7981049999996,-421.3359180000001,-4242.533552000004,-1136.4497539999988,-0.043639,-3.38,-38.316296,0.0,-92.927178,-195.129298,-1239.422419,-448.390468,-218.86355,-377.3962,-679.332896,-72.399601,,,,
2021-06-22 04:00:00,-542.021657,-459.71453199999974,-4400.99040500001,-1215.5811510000012,-0.039636,-3.13,-33.327048,0.0,-94.911016,-204.086887,-1296.460984,-460.370101,-163.31686000000002,-377.963001,-623.482027,-72.725999,,,,
