datetime,se3_metered_consumption_excluding_interruptible_load,se3_interruptible_load,se3_profiled_supply_consumption,se3_metered_consumption_over_50mw,se3_energy_storage_consumption
2023-09-02 15:00:00,-4502.378292000003,-9.873944000000005,-1654.241796,-666.7577920000001,
2023-09-02 16:00:00,-4499.618272000017,-10.283776000000007,-1754.289272,-667.5984280000002,
2023-09-02 17:00:00,-4472.194632000013,-9.628884000000001,-1805.063496,-677.9020119999997,
2023-09-02 18:00:00,-4490.068380000002,-9.520752,-1791.410888,-665.0901839999996,
2023-09-02 19:00:00,-4545.293224000003,-10.665264000000002,-1805.208138,-653.7971999999996,
2023-09-02 20:00:00,-4421.784388000002,-9.684311999999998,-1698.71749,-660.8309159999998,
2023-09-02 21:00:00,-4287.630228000009,-9.550676000000008,-1563.807758,-661.2837600000003,
2023-09-02 22:00:00,-4147.210571999999,-13.964939999999997,-1427.929742,-670.94074,
2023-09-02 23:00:00,-4087.761271999998,-24.47548,-1320.092191,-661.8903199999999,
2023-09-03 00:00:00,-4049.2034399999957,-24.464711999999967,-1243.696133,-653.318212,
2023-09-03 01:00:00,-4027.721644000003,-25.156352000000002,-1212.068427,-642.4418200000002,
2023-09-03 02:00:00,-3977.567127999996,-25.76503199999998,-1190.450782,-660.694612,
2023-09-03 03:00:00,-3956.164696000003,-25.644363999999978,-1178.469242,-659.5854119999999,
2023-09-03 04:00:00,-3923.1915520000002,-26.093107999999997,-1175.48764,-656.0852920000001,
2023-09-03 05:00:00,-3882.254556000001,-26.115896,-1152.602192,-664.2032399999999,
2023-09-03 06:00:00,-4007.9508439999972,-25.851196,-1235.340478,-657.849072,
2023-09-03 07:00:00,-4136.57669999999,-25.51606399999999,-1396.6828620000001,-650.9387599999998,
2023-09-03 08:00:00,-4315.769867999993,-25.52199999999998,-1540.594944,-655.3093320000002,
2023-09-03 09:00:00,-4453.513123999995,-25.410436,-1613.64843,-652.9930719999995,
2023-09-03 10:00:00,-4579.594907999998,-25.096436000000004,-1657.146486,-657.0676520000002,
2023-09-03 11:00:00,-4588.964896000007,-25.002767999999996,-1674.348854,-724.6839879999999,
2023-09-03 12:00:00,-4624.745544000006,-25.148652,-1660.342723,-709.7471959999999,
2023-09-03 13:00:00,-4708.831528000001,-24.819523999999987,-1638.322546,-738.4415919999998,
2023-09-03 14:00:00,-4690.895192000011,-24.69806399999999,-1644.168979,-688.8159199999999,
2023-09-03 15:00:00,-4654.394571999997,-25.357771999999994,-1720.851362,-686.4105600000003,
2023-09-03 16:00:00,-4725.761760000001,-24.64634,-1866.723716,-688.379304,
2023-09-03 17:00:00,-4790.718788000009,-25.752023999999977,-1940.088358,-683.01094,
2023-09-03 18:00:00,-4792.025588,-26.952368000000003,-1943.318208,-694.6830760000001,
2023-09-03 19:00:00,-4835.338276000009,-28.303431999999994,-1939.305446,-682.2747120000001,
2023-09-03 20:00:00,-4677.2266160000145,-30.66932,-1771.119846,-764.6369240000001,
2023-09-03 21:00:00,-4560.110740000003,-30.479436000000007,-1541.380036,-763.3936120000001,
2023-09-03 22:00:00,-4435.144675999995,-31.295279999999998,-1323.64045,-741.6366399999999,
2023-09-03 23:00:00,-4359.103315999999,-36.716516000000006,-1198.804534,-748.1973600000001,
2023-09-04 00:00:00,-4305.964772000003,-38.083611999999995,-1128.522965,-763.67704,
2023-09-04 01:00:00,-4292.821108,-38.33341199999998,-1108.918405,-769.1428640000001,
2023-09-04 02:00:00,-4293.953832000001,-38.516195999999965,-1093.952724,-742.0559760000004,
2023-09-04 03:00:00,-4304.677356000003,-38.28711199999999,-1094.671956,-771.40884,
2023-09-04 04:00:00,-4631.123400000015,-39.30277199999997,-1157.006387,-772.1056999999998,
2023-09-04 05:00:00,-5244.758707999998,-38.552804,-1266.263271,-751.0589800000001,
2023-09-04 06:00:00,-5790.089883999994,-37.00147999999999,-1401.127566,-758.1144479999999,
2023-09-04 07:00:00,-6000.438296000004,-16.381976,-1438.981612,-745.361736,
2023-09-04 08:00:00,-6033.079467999991,-16.757491999999996,-1440.683423,-733.3581480000001,
2023-09-04 09:00:00,-6073.958827999996,-14.342271999999998,-1438.316826,-719.925996,
2023-09-04 10:00:00,-6074.490528000039,-13.171795999999995,-1448.396794,-745.4898920000003,
2023-09-04 11:00:00,-6047.191996000017,-13.775248000000008,-1462.197689,-725.5089840000002,
2023-09-04 12:00:00,-5964.754403999992,-15.163708,-1422.81347,-694.3921399999997,
2023-09-04 13:00:00,-6003.236688000001,-11.049176000000001,-1405.657601,-662.942444,
2023-09-04 14:00:00,-5912.232204,-13.391188000000001,-1430.631174,-685.0887680000002,
2023-09-04 15:00:00,-5753.87605600002,-9.503972000000001,-1557.583342,-704.76756,
2023-09-04 16:00:00,-5653.010995999992,-11.435700000000011,-1729.957078,-691.6926279999999,
2023-09-04 17:00:00,-5588.374020000008,-11.427999999999997,-1790.277727,-692.2087320000003,
2023-09-04 18:00:00,-5594.1182880000015,-12.770192000000002,-1802.027864,-680.101516,
2023-09-04 19:00:00,-5522.140324000003,-9.174332,-1842.987335,-652.3203319999998,
2023-09-04 20:00:00,-5291.932532000033,-8.596596000000007,-1706.887219,-629.18082,
2023-09-04 21:00:00,-5005.1539959999955,-8.774192000000001,-1487.766417,-639.51666,
2023-09-04 22:00:00,-4771.421428000009,-11.246388000000001,-1267.410231,-636.4849720000003,
2023-09-04 23:00:00,-4587.178619999998,-12.943464,-1148.278596,-661.5651520000001,
2023-09-05 00:00:00,-4411.621100000003,-10.335900000000002,-1068.651418,-694.2998120000001,
2023-09-05 01:00:00,-4303.824632000006,-12.028859999999995,-1039.921172,-693.9993679999998,
2023-09-05 02:00:00,-4292.278919999999,-7.764924000000003,-1020.689131,-709.7953639999996,
2023-09-05 03:00:00,-4351.4999600000065,-8.094668000000002,-1030.652387,-681.6195439999999,
2023-09-05 04:00:00,-4597.067080000025,-9.857099999999997,-1090.296076,-635.3727599999997,
2023-09-05 05:00:00,-5203.61869600002,-11.160944000000002,-1210.728148,-643.5414479999998,
2023-09-05 06:00:00,-5756.679015999998,-12.038512000000004,-1352.901457,-647.075452,
2023-09-05 07:00:00,-5942.2310480000115,-17.87036799999999,-1392.869042,-630.9814920000001,
2023-09-05 08:00:00,-6006.716192000001,-12.639496000000003,-1416.406868,-632.8882200000002,
2023-09-05 09:00:00,-6038.039288000024,-12.656252000000002,-1414.276938,-651.9912479999999,
2023-09-05 10:00:00,-6023.303148,-12.775500000000005,-1426.932203,-697.268592,
2023-09-05 11:00:00,-6057.034524000002,-12.256775999999999,-1442.142727,-665.3208679999999,
2023-09-05 12:00:00,-5962.898015999994,-17.766748,-1408.594568,-640.3558080000003,
2023-09-05 13:00:00,-5958.33698800003,-12.350704,-1397.136018,-570.8235279999999,
2023-09-05 14:00:00,-5917.296960000001,-12.888324,-1433.47872,-575.0894400000001,
2023-09-05 15:00:00,-5769.381808000012,-11.457900000000002,-1555.42685,-582.737568,
2023-09-05 16:00:00,-5717.832560000012,-10.510003999999999,-1720.721447,-615.943104,
2023-09-05 17:00:00,-5550.873060000011,-11.156844000000008,-1769.625057,-639.8962719999997,
2023-09-05 18:00:00,-5522.000384000002,-14.235644000000002,-1798.022525,-624.0782880000002,
2023-09-05 19:00:00,-5483.472499999998,-19.855275999999996,-1834.961787,-623.202,
2023-09-05 20:00:00,-5328.171244000012,-22.294747999999995,-1690.974155,-632.5401999999997,
2023-09-05 21:00:00,-5030.680852000009,-21.303568000000006,-1470.46593,-660.9819240000002,
2023-09-05 22:00:00,-4767.277324000001,-21.670028,-1254.498216,-671.802736,
2023-09-05 23:00:00,-4656.551700000001,-24.948911999999982,-1133.517005,-641.7207920000001,
2023-09-06 00:00:00,-4515.67721600001,-21.330731999999987,-1056.717268,-610.254928,
2023-09-06 01:00:00,-4406.483507999999,-23.495828000000017,-1030.532299,-663.627392,
2023-09-06 02:00:00,-4361.010380000001,-25.085339999999995,-1026.614525,-666.4807080000003,
2023-09-06 03:00:00,-4388.547780000002,-25.990511999999995,-1040.995209,-656.5895359999998,
2023-09-06 04:00:00,-4602.504952000002,-30.80522799999999,-1109.918951,-660.5825359999995,
2023-09-06 05:00:00,-5191.821196000001,-31.040756,-1232.986155,-637.0160119999999,
2023-09-06 06:00:00,-5861.3013560000245,-29.60732,-1370.815741,-639.4444840000001,
2023-09-06 07:00:00,-6066.09649600002,-31.618315999999993,-1406.763396,-622.7154839999997,
2023-09-06 08:00:00,-6125.375971999994,-21.365299999999998,-1415.162441,-574.0133600000001,
2023-09-06 09:00:00,-6096.979260000007,-15.427152000000005,-1420.478778,-576.7358360000001,
2023-09-06 10:00:00,-6056.528372000002,-13.829359999999998,-1425.550665,-620.4304199999998,
2023-09-06 11:00:00,-6006.327752000016,-11.205968000000004,-1437.983053,-608.0487639999996,
2023-09-06 12:00:00,-5981.176919999995,-15.338184000000002,-1397.069732,-679.62418,
2023-09-06 13:00:00,-5971.72940400002,-11.639260000000002,-1378.914426,-695.2837560000003,
2023-09-06 14:00:00,-5896.280608000028,-11.925120000000001,-1413.982739,-676.7379400000003,
2023-09-06 15:00:00,-5720.927868000009,-6.24582,-1532.410151,-652.3719119999997,
2023-09-06 16:00:00,-5608.566459999995,-5.5752479999999975,-1704.774083,-685.73436,
2023-09-06 17:00:00,-5480.3582680000145,-5.638432000000001,-1760.824543,-652.1687080000004,
2023-09-06 18:00:00,-5411.481848000018,-5.7056879999999985,-1799.232803,-646.3197999999999,
2023-09-06 19:00:00,-5367.777888000004,-5.725032,-1853.635946,-629.5816199999998,
2023-09-06 20:00:00,-5156.603096000008,-5.707836000000003,-1718.386336,-595.932348,
2023-09-06 21:00:00,-4904.10715200002,-9.047828000000008,-1508.253617,-577.36972,
2023-09-06 22:00:00,-4667.089788000012,-13.342212,-1307.874603,-609.5282319999999,
2023-09-06 23:00:00,-4551.567400000004,-12.340072000000006,-1196.9789,-595.427472,
2023-09-07 00:00:00,-4453.498459999995,-14.617060000000002,-1128.580185,-579.85388,
2023-09-07 01:00:00,-4374.318528000003,-13.990312000000007,-1097.209225,-581.4409600000001,
2023-09-07 02:00:00,-4347.432160000001,-12.489208,-1082.832274,-596.0439800000004,
2023-09-07 03:00:00,-4387.950191999998,-13.128388,-1087.58765,-659.845572,
2023-09-07 04:00:00,-4662.006752000006,-11.576956,-1151.088621,-737.6094719999999,
2023-09-07 05:00:00,-5312.663824000013,-15.270388,-1264.849213,-711.6744360000001,
2023-09-07 06:00:00,-5796.207344000015,-8.32638,-1392.734777,-650.9338640000001,
2023-09-07 07:00:00,-5973.001852000011,-7.5596440000000005,-1414.873659,-630.3687799999998,
2023-09-07 08:00:00,-5988.051052000011,-12.239247999999996,-1426.974206,-588.57274,
2023-09-07 09:00:00,-6008.030067999989,-20.579116000000003,-1428.041301,-556.877832,
2023-09-07 10:00:00,-6048.441296000015,-23.855003999999997,-1430.724096,-594.7733519999999,
2023-09-07 11:00:00,-5960.267003999991,-26.351808000000002,-1444.958889,-612.2540920000001,
2023-09-07 12:00:00,-5947.103428,-25.229532000000006,-1407.196676,-572.9823120000001,
2023-09-07 13:00:00,-5895.730816000016,-27.375047999999996,-1392.686954,-619.233272,
2023-09-07 14:00:00,-5948.247555999992,-27.038408000000015,-1424.263996,-593.3282920000001,
2023-09-07 15:00:00,-5810.911384000006,-28.220124,-1532.958301,-587.0972800000001,
2023-09-07 16:00:00,-5649.649164000008,-30.6434,-1683.703741,-594.58804,
2023-09-07 17:00:00,-5548.049592000012,-31.031040000000008,-1732.799665,-570.6979800000001,
2023-09-07 18:00:00,-5511.912436000001,-30.607812000000003,-1779.329523,-552.31666,
2023-09-07 19:00:00,-5495.303392000012,-32.66718,-1831.544723,-556.6804840000001,
2023-09-07 20:00:00,-5246.279492000011,-28.692471999999995,-1692.165268,-558.2929200000001,
2023-09-07 21:00:00,-5059.159812000003,-20.678496000000003,-1485.39473,-625.173272,
2023-09-07 22:00:00,-4833.136195999993,-21.161668000000002,-1279.038007,-656.2610199999999,
2023-09-07 23:00:00,-4567.533476000003,-23.859707999999987,-1160.191978,-641.5386399999999,
2023-09-08 00:00:00,-4455.5276160000085,-25.202564000000002,-1083.378765,-673.814652,
2023-09-08 01:00:00,-4311.15718,-20.211596,-1047.852888,-700.9651880000001,
2023-09-08 02:00:00,-4255.022720000005,-17.729143999999998,-1038.300885,-683.2161119999997,
2023-09-08 03:00:00,-4305.039936000004,-9.097636,-1043.072827,-687.5357720000001,
2023-09-08 04:00:00,-4494.859820000002,-9.93692,-1105.272458,-698.798004,
2023-09-08 05:00:00,-5131.0400720000125,-9.586072000000005,-1215.895075,-700.603264,
2023-09-08 06:00:00,-5726.536636000002,-9.511548000000001,-1361.514567,-679.6479279999999,
2023-09-08 07:00:00,-5952.779844000005,-8.782704,-1420.32276,-712.8433719999998,
2023-09-08 08:00:00,-5970.042760000008,-9.014696000000004,-1450.668154,-688.7839000000002,
2023-09-08 09:00:00,-5950.235864,-8.901344000000002,-1449.118207,-704.7652720000001,
2023-09-08 10:00:00,-5893.295432000026,-9.665288,-1449.148168,-690.5697799999999,
2023-09-08 11:00:00,-5826.534116000015,-8.70582,-1464.407893,-701.6668080000001,
2023-09-08 12:00:00,-5697.494663999996,-9.401024000000003,-1432.718076,-673.6164919999999,
2023-09-08 13:00:00,-5571.85837600002,-9.447139999999997,-1435.10394,-702.0003839999999,
2023-09-08 14:00:00,-5479.083544000019,-9.785076,-1461.861562,-676.8843119999998,
2023-09-08 15:00:00,-5374.541476000008,-16.484927999999982,-1555.45345,-673.3223399999999,
2023-09-08 16:00:00,-5281.087144000019,-18.182523999999997,-1693.893875,-626.0250919999997,
2023-09-08 17:00:00,-5115.367931999997,-17.932271999999998,-1750.926927,-617.428752,
2023-09-08 18:00:00,-5028.906656000011,-18.359356000000005,-1745.79011,-617.7082999999999,
2023-09-08 19:00:00,-4892.28159200001,-18.36357600000001,-1738.613162,-622.989872,
2023-09-08 20:00:00,-4689.483171999996,-17.119,-1612.11321,-658.4664120000001,
2023-09-08 21:00:00,-4471.67217200001,-17.336292,-1456.049905,-659.4707719999999,
2023-09-08 22:00:00,-4320.226792000013,-17.855919999999998,-1301.799592,-660.4894199999999,
2023-09-08 23:00:00,-4165.482552000001,-23.41735999999998,-1182.435439,-669.1450400000002,
2023-09-09 00:00:00,-4163.067668000011,-31.92945199999999,-1099.026309,-682.2428,
2023-09-09 01:00:00,-4068.977448000001,-50.41032799999999,-1055.53378,-681.7237,
2023-09-09 02:00:00,-4041.433191999992,-65.39141200000005,-1031.447161,-675.6032319999999,
2023-09-09 03:00:00,-4004.1977960000113,-66.521496,-1024.814718,-619.883452,
2023-09-09 04:00:00,-4089.9141999999947,-66.96629999999998,-1035.739478,-603.270872,
2023-09-09 05:00:00,-4103.934379999998,-68.15474,-1028.709415,-611.5665000000001,
2023-09-09 06:00:00,-4239.951660000015,-68.105388,-1144.371735,-609.424,
2023-09-09 07:00:00,-4392.686740000023,-67.328156,-1338.552016,-633.58266,
2023-09-09 08:00:00,-4479.797511999993,-67.643968,-1485.609445,-685.17844,
2023-09-09 09:00:00,-4623.921644000005,-68.07229600000002,-1542.030273,-667.483032,
2023-09-09 10:00:00,-4690.223448000012,-67.42581600000001,-1560.799019,-688.9794920000002,
2023-09-09 11:00:00,-4686.178068000001,-67.87968800000002,-1558.500548,-685.433452,
2023-09-09 12:00:00,-4634.733276000014,-65.89645600000001,-1518.508313,-687.4092999999999,
2023-09-09 13:00:00,-4605.361191999994,-67.39270399999998,-1484.604686,-689.981152,
2023-09-09 14:00:00,-4550.385404000013,-62.485912,-1475.627651,-693.22644,
2023-09-09 15:00:00,-4506.123599999998,-66.72707199999999,-1534.079877,-710.3244320000001,
2023-09-09 16:00:00,-4547.318864000033,-67.12780799999999,-1644.365647,-704.991892,
2023-09-09 17:00:00,-4511.821867999993,-64.372796,-1697.649121,-693.87666,
2023-09-09 18:00:00,-4499.53592400001,-62.00052799999997,-1699.253397,-665.7851119999996,
2023-09-09 19:00:00,-4585.317967999998,-61.917816,-1692.655851,-649.93848,
2023-09-09 20:00:00,-4445.306940000006,-53.68357200000001,-1568.882165,-672.3464600000001,
2023-09-09 21:00:00,-4263.0936120000115,-54.04617999999999,-1425.840262,-667.9182719999997,
2023-09-09 22:00:00,-4187.663212000003,-54.256488000000004,-1283.074904,-661.4681,
2023-09-09 23:00:00,-4147.110352000007,-53.89432799999997,-1174.644119,-661.2408400000002,
2023-09-10 00:00:00,-4056.2017440000036,-59.89178799999997,-1090.404015,-661.0647319999997,
2023-09-10 01:00:00,-3964.595659999999,-61.502932,-1051.597163,-625.8512920000001,
2023-09-10 02:00:00,-3879.146687999994,-64.81739200000003,-1018.759953,-611.448472,
2023-09-10 03:00:00,-3841.700895999996,-66.13614799999998,-1001.135132,-629.70962,
2023-09-10 04:00:00,-3888.09674800001,-59.48449199999997,-1007.095718,-627.0164800000001,
2023-09-10 05:00:00,-3885.7092720000046,-61.95384400000003,-983.427218,-624.4632319999997,
2023-09-10 06:00:00,-3975.6270559999975,-65.18032400000003,-1072.230781,-654.438772,
2023-09-10 07:00:00,-4154.177123999998,-70.77651199999998,-1263.541253,-664.8270919999998,
2023-09-10 08:00:00,-4326.273180000012,-73.43311599999997,-1432.328926,-672.3166520000004,
2023-09-10 09:00:00,-4466.584736000007,-73.89167600000002,-1522.811241,-672.0251000000003,
2023-09-10 10:00:00,-4570.365599999997,-74.14294400000003,-1590.534338,-669.8811800000001,
2023-09-10 11:00:00,-4601.720000000012,-72.98408399999998,-1617.033714,-693.7224999999999,
2023-09-10 12:00:00,-4643.315244000019,-72.534784,-1594.414642,-681.7350520000005,
2023-09-10 13:00:00,-4605.636183999995,-65.69974799999999,-1564.588983,-623.6329000000003,
2023-09-10 14:00:00,-4527.155104000001,-66.156676,-1562.48612,-677.2534159999998,
2023-09-10 15:00:00,-4523.8300400000435,-69.96478399999997,-1631.923215,-700.0624839999997,
2023-09-10 16:00:00,-4613.487636000015,-69.98168800000005,-1766.874118,-700.0628040000006,
2023-09-10 17:00:00,-4689.492040000001,-67.88016799999998,-1845.639352,-729.157596,
2023-09-10 18:00:00,-4735.330832000001,-73.39477999999998,-1881.309132,-708.2066399999999,
2023-09-10 19:00:00,-4721.007519999995,-72.97242,-1868.621164,-732.0541400000002,
2023-09-10 20:00:00,-4566.100536000002,-73.594176,-1680.55185,-697.14546,
2023-09-10 21:00:00,-4380.720584000013,-71.50774000000008,-1453.387566,-727.8988600000002,
2023-09-10 22:00:00,-4246.709124,-70.69060000000003,-1249.25371,-746.6269479999996,
2023-09-10 23:00:00,-4101.288276000008,-60.462188,-1124.0132,-735.392312,
2023-09-11 00:00:00,-4018.7727000000095,-61.144884,-1046.260931,-722.9334319999998,
2023-09-11 01:00:00,-3942.4234040000033,-61.20815600000001,-1012.685539,-753.3245640000001,
2023-09-11 02:00:00,-3982.8513160000175,-61.58321999999997,-992.378263,-750.5780919999999,
2023-09-11 03:00:00,-4079.1649640000073,-64.79656800000001,-993.938209,-753.6514000000004,
2023-09-11 04:00:00,-4347.0897159999995,-65.94324800000005,-1062.054998,-702.1880520000004,
2023-09-11 05:00:00,-4946.698760000012,-63.098359999999985,-1183.302517,-662.670332,
2023-09-11 06:00:00,-5603.890491999997,-59.903196000000015,-1324.171869,-669.5956920000002,
2023-09-11 07:00:00,-5893.192244000005,-57.806931999999954,-1383.812705,-613.6171719999999,
2023-09-11 08:00:00,-5938.179732,-56.52543999999999,-1416.255974,-641.2677960000002,
2023-09-11 09:00:00,-6011.678616000014,-57.121112000000004,-1425.121461,-612.3067640000003,
2023-09-11 10:00:00,-6018.216940000004,-56.976468000000025,-1455.008662,-633.5272119999998,
2023-09-11 11:00:00,-5923.052528000012,-55.71171199999998,-1470.625741,-654.785292,
2023-09-11 12:00:00,-5847.588272000011,-55.544595999999984,-1428.048829,-647.5343640000001,
2023-09-11 13:00:00,-5821.3712239999995,-55.33569599999996,-1408.978347,-616.893856,
2023-09-11 14:00:00,-5799.164191999989,-57.05902000000001,-1441.359073,-620.1301639999999,
2023-09-11 15:00:00,-5579.172779999998,-59.01590799999999,-1561.187683,-661.5580120000001,
2023-09-11 16:00:00,-5570.4844639999965,-62.29535200000001,-1750.88242,-656.0517800000001,
2023-09-11 17:00:00,-5451.425571999992,-64.98049999999999,-1824.482279,-646.291332,
2023-09-11 18:00:00,-5500.653044000002,-63.21136,-1866.607703,-666.6969800000002,
2023-09-11 19:00:00,-5435.331972000014,-61.92453999999998,-1851.019831,-654.107708,
2023-09-11 20:00:00,-5193.746680000003,-62.41928400000001,-1672.593668,-683.3171879999999,
2023-09-11 21:00:00,-4872.734587999995,-62.23714,-1449.435183,-676.08134,
2023-09-11 22:00:00,-4591.762620000004,-65.94583599999997,-1236.791808,-681.0536920000001,
2023-09-11 23:00:00,-4527.6684160000095,-61.70701999999997,-1118.152876,-695.9684999999998,
2023-09-12 00:00:00,-4349.661872000003,-62.92440800000002,-1040.953557,-714.647636,
2023-09-12 01:00:00,-4251.10016000001,-60.264948,-1006.2803,-718.7603159999996,
2023-09-12 02:00:00,-4235.800231999992,-63.17043199999999,-985.803808,-722.640952,
2023-09-12 03:00:00,-4229.592447999997,-62.463932,-985.977565,-751.7376360000003,
2023-09-12 04:00:00,-4532.797904000011,-61.567347999999996,-1053.170078,-713.568052,
2023-09-12 05:00:00,-5145.775235999994,-63.06843600000001,-1184.694147,-706.2766559999999,
2023-09-12 06:00:00,-5792.228972000007,-59.232443999999994,-1313.651178,-730.2623440000001,
2023-09-12 07:00:00,-6005.4444480000075,-64.64188000000003,-1363.870469,-749.6101479999999,
2023-09-12 08:00:00,-6068.817515999991,-57.144124000000005,-1391.080266,-685.112396,
2023-09-12 09:00:00,-6161.572632000022,-35.694364000000014,-1407.280615,-703.1062000000001,
2023-09-12 10:00:00,-6174.9623480000155,-34.71050399999999,-1431.63089,-695.03094,
2023-09-12 11:00:00,-6084.575924000002,-30.23495199999999,-1452.503149,-689.4672999999998,
2023-09-12 12:00:00,-6047.403756000007,-44.23839999999996,-1416.752125,-699.6420799999999,
2023-09-12 13:00:00,-5988.192639999995,-32.616195999999995,-1409.366327,-720.8497439999996,
2023-09-12 14:00:00,-5886.396912000008,-34.05142399999996,-1449.249635,-688.5632520000001,
2023-09-12 15:00:00,-5756.80253200001,-32.09626400000002,-1578.090818,-691.4924320000002,
2023-09-12 16:00:00,-5679.965388000026,-33.059187999999985,-1749.513314,-666.1768400000002,
2023-09-12 17:00:00,-5548.587427999991,-34.40773600000003,-1808.327031,-623.3605480000001,
2023-09-12 18:00:00,-5466.671876000009,-30.352439999999998,-1850.126493,-682.67632,
2023-09-12 19:00:00,-5376.633120000002,-29.739323999999996,-1862.013619,-647.2671199999999,
2023-09-12 20:00:00,-5144.033032000002,-31.595339999999997,-1688.963968,-672.635356,
2023-09-12 21:00:00,-4834.69008,-29.79994,-1480.283731,-687.4948999999997,
2023-09-12 22:00:00,-4584.053939999996,-29.63201999999999,-1277.140329,-678.048376,
2023-09-12 23:00:00,-4388.801108,-55.96979199999999,-1159.257622,-675.6153720000002,
2023-09-13 00:00:00,-4302.37239200001,-58.98880399999999,-1088.513282,-689.5521719999998,
2023-09-13 01:00:00,-4277.444548000001,-58.85123199999998,-1062.552965,-722.9112199999998,
2023-09-13 02:00:00,-4256.971931999989,-59.349656,-1056.8765760000001,-706.7490199999997,
2023-09-13 03:00:00,-4302.0384400000075,-58.82855199999999,-1062.944243,-687.9511160000002,
2023-09-13 04:00:00,-4563.31037200001,-59.432004,-1138.885653,-683.7740560000001,
2023-09-13 05:00:00,-5095.849671999997,-60.449260000000024,-1270.840312,-700.7925200000001,
2023-09-13 06:00:00,-5749.2671160000045,-54.34321200000002,-1402.962297,-672.556532,
2023-09-13 07:00:00,-5927.216011999989,-28.307871999999982,-1443.322655,-657.2697000000002,
2023-09-13 08:00:00,-5862.780864000022,-19.223863999999974,-1459.541319,-649.4941320000003,
2023-09-13 09:00:00,-5907.471964000025,-18.088675999999992,-1464.510429,-587.0888920000001,
2023-09-13 10:00:00,-5830.4290560000145,-17.341536000000005,-1471.78855,-675.2160999999999,
2023-09-13 11:00:00,-5836.090056000012,-18.777479999999997,-1487.78129,-661.5501999999999,
2023-09-13 12:00:00,-5808.483799999995,-18.366732000000003,-1452.55536,-646.2126920000001,
2023-09-13 13:00:00,-5780.837372000005,-18.631684,-1449.110401,-657.2656119999999,
2023-09-13 14:00:00,-5725.682456000027,-17.801543999999993,-1487.605089,-647.6638800000001,
2023-09-13 15:00:00,-5515.920015999991,-17.859019999999987,-1611.856726,-655.3122999999998,
2023-09-13 16:00:00,-5469.440068000004,-18.894968000000002,-1783.742061,-682.472372,
2023-09-13 17:00:00,-5347.028707999996,-19.825792,-1843.805093,-683.59144,
2023-09-13 18:00:00,-5336.719868000004,-20.518959999999993,-1910.620471,-702.77522,
2023-09-13 19:00:00,-5292.882159999992,-48.504847999999996,-1948.798525,-713.7626399999999,
2023-09-13 20:00:00,-5124.942952000015,-60.03964000000001,-1804.792152,-747.27386,
2023-09-13 21:00:00,-4871.3994800000055,-60.081384,-1604.092732,-714.9106719999999,
2023-09-13 22:00:00,-4702.878280000001,-63.231311999999996,-1411.082817,-736.92464,
2023-09-13 23:00:00,-4572.804951999997,-67.82341200000003,-1302.430241,-728.63272,
2023-09-14 00:00:00,-4457.847303999993,-66.95717999999998,-1238.32754,-741.3883559999999,
2023-09-14 01:00:00,-4395.093216000002,-67.40931999999998,-1221.192393,-719.7616320000001,
2023-09-14 02:00:00,-4306.080631999997,-67.4265,-1220.763238,-765.8006240000001,
2023-09-14 03:00:00,-4355.170500000019,-67.775984,-1238.619353,-707.5743319999993,
2023-09-14 04:00:00,-4636.053432000007,-69.33439200000001,-1332.143703,-721.70712,
2023-09-14 05:00:00,-5227.219064000005,-69.05329999999998,-1473.764226,-658.275236,
2023-09-14 06:00:00,-5812.425720000009,-57.95787600000003,-1589.820954,-649.1735120000002,
2023-09-14 07:00:00,-5907.824664000024,-34.73059999999998,-1587.74223,-637.371912,
2023-09-14 08:00:00,-5865.143420000009,-40.619803999999995,-1566.640769,-592.9426199999999,
2023-09-14 09:00:00,-5829.745576000001,-35.091671999999974,-1534.978558,-662.1562480000005,
2023-09-14 10:00:00,-5836.027660000009,-32.435912,-1524.919706,-662.0148320000001,
2023-09-14 11:00:00,-5767.181203999996,-30.88003599999999,-1533.798473,-697.4989519999998,
2023-09-14 12:00:00,-5770.350423999993,-32.05679199999999,-1494.092664,-662.3967960000001,
2023-09-14 13:00:00,-5731.65953200001,-30.75296799999998,-1483.892626,-649.9567040000003,
2023-09-14 14:00:00,-5656.1066639999935,-30.52028399999999,-1522.513504,-655.6872120000003,
2023-09-14 15:00:00,-5493.617296000019,-28.763119999999997,-1652.555684,-668.8591680000003,
2023-09-14 16:00:00,-5415.377463999998,-30.036316,-1820.321973,-643.023596,
2023-09-14 17:00:00,-5310.031580000005,-29.60787199999999,-1896.062117,-642.584852,
2023-09-14 18:00:00,-5333.092772000005,-36.80226799999999,-1998.40433,-633.7978720000002,
2023-09-14 19:00:00,-5307.977507999997,-67.42842,-2024.298292,-644.206808,
2023-09-14 20:00:00,-5096.495435999991,-69.55529599999998,-1881.156349,-633.976464,
2023-09-14 21:00:00,-4826.414943999994,-69.21989200000004,-1687.897688,-628.3507919999998,
2023-09-14 22:00:00,-4702.3700679999965,-71.31770399999999,-1493.175668,-623.46702,
2023-09-14 23:00:00,-4556.186112000009,-72.99699200000002,-1378.047622,-595.6301920000003,
2023-09-15 00:00:00,-4452.684900000009,-74.40672000000002,-1294.525034,-608.4587680000001,
2023-09-15 01:00:00,-4386.003491999995,-74.43052000000004,-1265.771247,-625.193024,
