"MTU (UTC)","Area","Production Type","Generation (MW)"
"27/02/2024 14:00:00 - 27/02/2024 15:00:00","CTA|SE","Fossil Gas","0.20"
"27/02/2024 15:00:00 - 27/02/2024 16:00:00","CTA|SE","Fossil Gas","0.20"
"27/02/2024 16:00:00 - 27/02/2024 17:00:00","CTA|SE","Fossil Gas","0.10"
"27/02/2024 17:00:00 - 27/02/2024 18:00:00","CTA|SE","Fossil Gas","0.20"
"27/02/2024 18:00:00 - 27/02/2024 19:00:00","CTA|SE","Fossil Gas","0.20"
"27/02/2024 19:00:00 - 27/02/2024 20:00:00","CTA|SE","Fossil Gas","0.20"
"27/02/2024 20:00:00 - 27/02/2024 21:00:00","CTA|SE","Fossil Gas","0.20"
"27/02/2024 21:00:00 - 27/02/2024 22:00:00","CTA|SE","Fossil Gas","0.10"
"27/02/2024 22:00:00 - 27/02/2024 23:00:00","CTA|SE","Fossil Gas","0.20"
"27/02/2024 23:00:00 - 28/02/2024 00:00:00","CTA|SE","Fossil Gas","0.20"
"28/02/2024 00:00:00 - 28/02/2024 01:00:00","CTA|SE","Fossil Gas","0.10"
"28/02/2024 01:00:00 - 28/02/2024 02:00:00","CTA|SE","Fossil Gas","0.22"
"28/02/2024 02:00:00 - 28/02/2024 03:00:00","CTA|SE","Fossil Gas","0.23"
"28/02/2024 03:00:00 - 28/02/2024 04:00:00","CTA|SE","Fossil Gas","0.15"
"28/02/2024 04:00:00 - 28/02/2024 05:00:00","CTA|SE","Fossil Gas","0.14"
"28/02/2024 05:00:00 - 28/02/2024 06:00:00","CTA|SE","Fossil Gas","0.22"
"28/02/2024 06:00:00 - 28/02/2024 07:00:00","CTA|SE","Fossil Gas","0.20"
"28/02/2024 07:00:00 - 28/02/2024 08:00:00","CTA|SE","Fossil Gas","0.20"
"28/02/2024 08:00:00 - 28/02/2024 09:00:00","CTA|SE","Fossil Gas","0.20"
"28/02/2024 09:00:00 - 28/02/2024 10:00:00","CTA|SE","Fossil Gas","0.20"
"28/02/2024 10:00:00 - 28/02/2024 11:00:00","CTA|SE","Fossil Gas","0.20"
"28/02/2024 11:00:00 - 28/02/2024 12:00:00","CTA|SE","Fossil Gas","0.30"
"28/02/2024 12:00:00 - 28/02/2024 13:00:00","CTA|SE","Fossil Gas","0.10"
"28/02/2024 13:00:00 - 28/02/2024 14:00:00","CTA|SE","Fossil Gas","0.10"
"28/02/2024 14:00:00 - 28/02/2024 15:00:00","CTA|SE","Fossil Gas","0.10"
"28/02/2024 15:00:00 - 28/02/2024 16:00:00","CTA|SE","Fossil Gas","0.20"
"28/02/2024 16:00:00 - 28/02/2024 17:00:00","CTA|SE","Fossil Gas","0.10"
"28/02/2024 17:00:00 - 28/02/2024 18:00:00","CTA|SE","Fossil Gas","0.10"
"28/02/2024 18:00:00 - 28/02/2024 19:00:00","CTA|SE","Fossil Gas","0.10"
"28/02/2024 19:00:00 - 28/02/2024 20:00:00","CTA|SE","Fossil Gas","0.20"
"28/02/2024 20:00:00 - 28/02/2024 21:00:00","CTA|SE","Fossil Gas","0.20"
"28/02/2024 21:00:00 - 28/02/2024 22:00:00","CTA|SE","Fossil Gas","0.10"
"28/02/2024 22:00:00 - 28/02/2024 23:00:00","CTA|SE","Fossil Gas","0.20"
"28/02/2024 23:00:00 - 29/02/2024 00:00:00","CTA|SE","Fossil Gas","0.20"
"29/02/2024 00:00:00 - 29/02/2024 01:00:00","CTA|SE","Fossil Gas","0.21"
"29/02/2024 01:00:00 - 29/02/2024 02:00:00","CTA|SE","Fossil Gas","0.22"
"29/02/2024 02:00:00 - 29/02/2024 03:00:00","CTA|SE","Fossil Gas","0.23"
"29/02/2024 03:00:00 - 29/02/2024 04:00:00","CTA|SE","Fossil Gas","0.25"
"29/02/2024 04:00:00 - 29/02/2024 05:00:00","CTA|SE","Fossil Gas","0.14"
"29/02/2024 05:00:00 - 29/02/2024 06:00:00","CTA|SE","Fossil Gas","0.12"
"29/02/2024 06:00:00 - 29/02/2024 07:00:00","CTA|SE","Fossil Gas","0.30"
"29/02/2024 07:00:00 - 29/02/2024 08:00:00","CTA|SE","Fossil Gas","0.40"
"29/02/2024 08:00:00 - 29/02/2024 09:00:00","CTA|SE","Fossil Gas","27.00"
"29/02/2024 09:00:00 - 29/02/2024 10:00:00","CTA|SE","Fossil Gas","0.20"
"29/02/2024 10:00:00 - 29/02/2024 11:00:00","CTA|SE","Fossil Gas","0.20"
"29/02/2024 11:00:00 - 29/02/2024 12:00:00","CTA|SE","Fossil Gas","0.30"
"29/02/2024 12:00:00 - 29/02/2024 13:00:00","CTA|SE","Fossil Gas","0.10"
"29/02/2024 13:00:00 - 29/02/2024 14:00:00","CTA|SE","Fossil Gas","0.10"
"29/02/2024 14:00:00 - 29/02/2024 15:00:00","CTA|SE","Fossil Gas","0.10"
"29/02/2024 15:00:00 - 29/02/2024 16:00:00","CTA|SE","Fossil Gas","0.10"
"29/02/2024 16:00:00 - 29/02/2024 17:00:00","CTA|SE","Fossil Gas","0.10"
"29/02/2024 17:00:00 - 29/02/2024 18:00:00","CTA|SE","Fossil Gas","0.20"
"29/02/2024 18:00:00 - 29/02/2024 19:00:00","CTA|SE","Fossil Gas","0.20"
"29/02/2024 19:00:00 - 29/02/2024 20:00:00","CTA|SE","Fossil Gas","0.20"
"29/02/2024 20:00:00 - 29/02/2024 21:00:00","CTA|SE","Fossil Gas","0.30"
"29/02/2024 21:00:00 - 29/02/2024 22:00:00","CTA|SE","Fossil Gas","0.20"
"29/02/2024 22:00:00 - 29/02/2024 23:00:00","CTA|SE","Fossil Gas","0.20"
"29/02/2024 23:00:00 - 01/03/2024 00:00:00","CTA|SE","Fossil Gas","0.20"
"01/03/2024 00:00:00 - 01/03/2024 01:00:00","CTA|SE","Fossil Gas","0.22"
"01/03/2024 01:00:00 - 01/03/2024 02:00:00","CTA|SE","Fossil Gas","0.22"
"01/03/2024 02:00:00 - 01/03/2024 03:00:00","CTA|SE","Fossil Gas","0.23"
"01/03/2024 03:00:00 - 01/03/2024 04:00:00","CTA|SE","Fossil Gas","0.25"
"01/03/2024 04:00:00 - 01/03/2024 05:00:00","CTA|SE","Fossil Gas","0.25"
"01/03/2024 05:00:00 - 01/03/2024 06:00:00","CTA|SE","Fossil Gas","0.23"
"01/03/2024 06:00:00 - 01/03/2024 07:00:00","CTA|SE","Fossil Gas","0.30"
"01/03/2024 07:00:00 - 01/03/2024 08:00:00","CTA|SE","Fossil Gas","0.40"
"01/03/2024 08:00:00 - 01/03/2024 09:00:00","CTA|SE","Fossil Gas","0.30"
"01/03/2024 09:00:00 - 01/03/2024 10:00:00","CTA|SE","Fossil Gas","0.20"
"01/03/2024 10:00:00 - 01/03/2024 11:00:00","CTA|SE","Fossil Gas","0.20"
"01/03/2024 11:00:00 - 01/03/2024 12:00:00","CTA|SE","Fossil Gas","0.30"
"01/03/2024 12:00:00 - 01/03/2024 13:00:00","CTA|SE","Fossil Gas","0.20"
"01/03/2024 13:00:00 - 01/03/2024 14:00:00","CTA|SE","Fossil Gas","0.10"
"01/03/2024 14:00:00 - 01/03/2024 15:00:00","CTA|SE","Fossil Gas","0.10"
"01/03/2024 15:00:00 - 01/03/2024 16:00:00","CTA|SE","Fossil Gas","0.20"
"01/03/2024 16:00:00 - 01/03/2024 17:00:00","CTA|SE","Fossil Gas","0.20"
"01/03/2024 17:00:00 - 01/03/2024 18:00:00","CTA|SE","Fossil Gas","0.20"
"01/03/2024 18:00:00 - 01/03/2024 19:00:00","CTA|SE","Fossil Gas","0.20"
"01/03/2024 19:00:00 - 01/03/2024 20:00:00","CTA|SE","Fossil Gas","0.20"
"01/03/2024 20:00:00 - 01/03/2024 21:00:00","CTA|SE","Fossil Gas","0.31"
"01/03/2024 21:00:00 - 01/03/2024 22:00:00","CTA|SE","Fossil Gas","0.31"
"01/03/2024 22:00:00 - 01/03/2024 23:00:00","CTA|SE","Fossil Gas","0.31"
"01/03/2024 23:00:00 - 02/03/2024 00:00:00","CTA|SE","Fossil Gas","0.21"
"02/03/2024 00:00:00 - 02/03/2024 01:00:00","CTA|SE","Fossil Gas","0.22"
"02/03/2024 01:00:00 - 02/03/2024 02:00:00","CTA|SE","Fossil Gas","0.24"
"02/03/2024 02:00:00 - 02/03/2024 03:00:00","CTA|SE","Fossil Gas","0.24"
"02/03/2024 03:00:00 - 02/03/2024 04:00:00","CTA|SE","Fossil Gas","0.26"
"02/03/2024 04:00:00 - 02/03/2024 05:00:00","CTA|SE","Fossil Gas","0.25"
"02/03/2024 05:00:00 - 02/03/2024 06:00:00","CTA|SE","Fossil Gas","0.25"
"02/03/2024 06:00:00 - 02/03/2024 07:00:00","CTA|SE","Fossil Gas","0.31"
"02/03/2024 07:00:00 - 02/03/2024 08:00:00","CTA|SE","Fossil Gas","0.50"
"02/03/2024 08:00:00 - 02/03/2024 09:00:00","CTA|SE","Fossil Gas","0.30"
"02/03/2024 09:00:00 - 02/03/2024 10:00:00","CTA|SE","Fossil Gas","0.20"
"02/03/2024 10:00:00 - 02/03/2024 11:00:00","CTA|SE","Fossil Gas","0.20"
"02/03/2024 11:00:00 - 02/03/2024 12:00:00","CTA|SE","Fossil Gas","0.30"
"02/03/2024 12:00:00 - 02/03/2024 13:00:00","CTA|SE","Fossil Gas","0.10"
"02/03/2024 13:00:00 - 02/03/2024 14:00:00","CTA|SE","Fossil Gas","0.10"
"02/03/2024 14:00:00 - 02/03/2024 15:00:00","CTA|SE","Fossil Gas","0.10"
"02/03/2024 15:00:00 - 02/03/2024 16:00:00","CTA|SE","Fossil Gas","0.20"
"02/03/2024 16:00:00 - 02/03/2024 17:00:00","CTA|SE","Fossil Gas","0.20"
"02/03/2024 17:00:00 - 02/03/2024 18:00:00","CTA|SE","Fossil Gas","0.20"
"02/03/2024 18:00:00 - 02/03/2024 19:00:00","CTA|SE","Fossil Gas","0.20"
"02/03/2024 19:00:00 - 02/03/2024 20:00:00","CTA|SE","Fossil Gas","0.20"
"02/03/2024 20:00:00 - 02/03/2024 21:00:00","CTA|SE","Fossil Gas","0.30"
"02/03/2024 21:00:00 - 02/03/2024 22:00:00","CTA|SE","Fossil Gas","0.31"
"02/03/2024 22:00:00 - 02/03/2024 23:00:00","CTA|SE","Fossil Gas","0.21"
"02/03/2024 23:00:00 - 03/03/2024 00:00:00","CTA|SE","Fossil Gas","0.21"
"03/03/2024 00:00:00 - 03/03/2024 01:00:00","CTA|SE","Fossil Gas","0.22"
"03/03/2024 01:00:00 - 03/03/2024 02:00:00","CTA|SE","Fossil Gas","0.24"
"03/03/2024 02:00:00 - 03/03/2024 03:00:00","CTA|SE","Fossil Gas","0.24"
"03/03/2024 03:00:00 - 03/03/2024 04:00:00","CTA|SE","Fossil Gas","0.26"
"03/03/2024 04:00:00 - 03/03/2024 05:00:00","CTA|SE","Fossil Gas","0.25"
"03/03/2024 05:00:00 - 03/03/2024 06:00:00","CTA|SE","Fossil Gas","0.25"
"03/03/2024 06:00:00 - 03/03/2024 07:00:00","CTA|SE","Fossil Gas","0.41"
"03/03/2024 07:00:00 - 03/03/2024 08:00:00","CTA|SE","Fossil Gas","0.50"
"03/03/2024 08:00:00 - 03/03/2024 09:00:00","CTA|SE","Fossil Gas","0.30"
"03/03/2024 09:00:00 - 03/03/2024 10:00:00","CTA|SE","Fossil Gas","0.20"
"03/03/2024 10:00:00 - 03/03/2024 11:00:00","CTA|SE","Fossil Gas","0.20"
"03/03/2024 11:00:00 - 03/03/2024 12:00:00","CTA|SE","Fossil Gas","0.20"
"03/03/2024 12:00:00 - 03/03/2024 13:00:00","CTA|SE","Fossil Gas","0.20"
"03/03/2024 13:00:00 - 03/03/2024 14:00:00","CTA|SE","Fossil Gas","0.10"
"03/03/2024 14:00:00 - 03/03/2024 15:00:00","CTA|SE","Fossil Gas","0.10"
"03/03/2024 15:00:00 - 03/03/2024 16:00:00","CTA|SE","Fossil Gas","0.20"
"03/03/2024 16:00:00 - 03/03/2024 17:00:00","CTA|SE","Fossil Gas","0.20"
"03/03/2024 17:00:00 - 03/03/2024 18:00:00","CTA|SE","Fossil Gas","0.20"
"03/03/2024 18:00:00 - 03/03/2024 19:00:00","CTA|SE","Fossil Gas","0.20"
"03/03/2024 19:00:00 - 03/03/2024 20:00:00","CTA|SE","Fossil Gas","0.20"
"03/03/2024 20:00:00 - 03/03/2024 21:00:00","CTA|SE","Fossil Gas","0.40"
"03/03/2024 21:00:00 - 03/03/2024 22:00:00","CTA|SE","Fossil Gas","0.41"
"03/03/2024 22:00:00 - 03/03/2024 23:00:00","CTA|SE","Fossil Gas","0.21"
"03/03/2024 23:00:00 - 04/03/2024 00:00:00","CTA|SE","Fossil Gas","0.21"
"04/03/2024 00:00:00 - 04/03/2024 01:00:00","CTA|SE","Fossil Gas","0.22"
"04/03/2024 01:00:00 - 04/03/2024 02:00:00","CTA|SE","Fossil Gas","0.24"
"04/03/2024 02:00:00 - 04/03/2024 03:00:00","CTA|SE","Fossil Gas","0.24"
"04/03/2024 03:00:00 - 04/03/2024 04:00:00","CTA|SE","Fossil Gas","0.26"
"04/03/2024 04:00:00 - 04/03/2024 05:00:00","CTA|SE","Fossil Gas","0.27"
"04/03/2024 05:00:00 - 04/03/2024 06:00:00","CTA|SE","Fossil Gas","0.24"
"04/03/2024 06:00:00 - 04/03/2024 07:00:00","CTA|SE","Fossil Gas","0.40"
"04/03/2024 07:00:00 - 04/03/2024 08:00:00","CTA|SE","Fossil Gas","0.40"
"04/03/2024 08:00:00 - 04/03/2024 09:00:00","CTA|SE","Fossil Gas","0.30"
"04/03/2024 09:00:00 - 04/03/2024 10:00:00","CTA|SE","Fossil Gas","0.20"
"04/03/2024 10:00:00 - 04/03/2024 11:00:00","CTA|SE","Fossil Gas","0.20"
"04/03/2024 11:00:00 - 04/03/2024 12:00:00","CTA|SE","Fossil Gas","0.10"
"04/03/2024 12:00:00 - 04/03/2024 13:00:00","CTA|SE","Fossil Gas","0.10"
"04/03/2024 13:00:00 - 04/03/2024 14:00:00","CTA|SE","Fossil Gas","0.10"
"04/03/2024 14:00:00 - 04/03/2024 15:00:00","CTA|SE","Fossil Gas","0.10"
"04/03/2024 15:00:00 - 04/03/2024 16:00:00","CTA|SE","Fossil Gas","0.20"
"04/03/2024 16:00:00 - 04/03/2024 17:00:00","CTA|SE","Fossil Gas","0.20"
"04/03/2024 17:00:00 - 04/03/2024 18:00:00","CTA|SE","Fossil Gas","0.20"
"04/03/2024 18:00:00 - 04/03/2024 19:00:00","CTA|SE","Fossil Gas","0.20"
"04/03/2024 19:00:00 - 04/03/2024 20:00:00","CTA|SE","Fossil Gas","0.20"
"04/03/2024 20:00:00 - 04/03/2024 21:00:00","CTA|SE","Fossil Gas","0.20"
"04/03/2024 21:00:00 - 04/03/2024 22:00:00","CTA|SE","Fossil Gas","0.31"
"04/03/2024 22:00:00 - 04/03/2024 23:00:00","CTA|SE","Fossil Gas","0.20"
"04/03/2024 23:00:00 - 05/03/2024 00:00:00","CTA|SE","Fossil Gas","0.20"
"05/03/2024 00:00:00 - 05/03/2024 01:00:00","CTA|SE","Fossil Gas","0.22"
"05/03/2024 01:00:00 - 05/03/2024 02:00:00","CTA|SE","Fossil Gas","0.24"
"05/03/2024 02:00:00 - 05/03/2024 03:00:00","CTA|SE","Fossil Gas","0.24"
"05/03/2024 03:00:00 - 05/03/2024 04:00:00","CTA|SE","Fossil Gas","0.26"
"05/03/2024 04:00:00 - 05/03/2024 05:00:00","CTA|SE","Fossil Gas","0.26"
"05/03/2024 05:00:00 - 05/03/2024 06:00:00","CTA|SE","Fossil Gas","0.23"
"05/03/2024 06:00:00 - 05/03/2024 07:00:00","CTA|SE","Fossil Gas","0.40"
"05/03/2024 07:00:00 - 05/03/2024 08:00:00","CTA|SE","Fossil Gas","0.40"
"05/03/2024 08:00:00 - 05/03/2024 09:00:00","CTA|SE","Fossil Gas","0.30"
"05/03/2024 09:00:00 - 05/03/2024 10:00:00","CTA|SE","Fossil Gas","0.20"
"05/03/2024 10:00:00 - 05/03/2024 11:00:00","CTA|SE","Fossil Gas","0.20"
"05/03/2024 11:00:00 - 05/03/2024 12:00:00","CTA|SE","Fossil Gas","0.10"
"05/03/2024 12:00:00 - 05/03/2024 13:00:00","CTA|SE","Fossil Gas","0.10"
"05/03/2024 13:00:00 - 05/03/2024 14:00:00","CTA|SE","Fossil Gas","0.10"
"05/03/2024 14:00:00 - 05/03/2024 15:00:00","CTA|SE","Fossil Gas","0.10"
"05/03/2024 15:00:00 - 05/03/2024 16:00:00","CTA|SE","Fossil Gas","0.20"
"05/03/2024 16:00:00 - 05/03/2024 17:00:00","CTA|SE","Fossil Gas","0.20"
"05/03/2024 17:00:00 - 05/03/2024 18:00:00","CTA|SE","Fossil Gas","0.20"
"05/03/2024 18:00:00 - 05/03/2024 19:00:00","CTA|SE","Fossil Gas","0.20"
"05/03/2024 19:00:00 - 05/03/2024 20:00:00","CTA|SE","Fossil Gas","0.20"
"05/03/2024 20:00:00 - 05/03/2024 21:00:00","CTA|SE","Fossil Gas","0.20"
"05/03/2024 21:00:00 - 05/03/2024 22:00:00","CTA|SE","Fossil Gas","0.30"
"05/03/2024 22:00:00 - 05/03/2024 23:00:00","CTA|SE","Fossil Gas","0.20"
"05/03/2024 23:00:00 - 06/03/2024 00:00:00","CTA|SE","Fossil Gas","0.20"
"06/03/2024 00:00:00 - 06/03/2024 01:00:00","CTA|SE","Fossil Gas","0.22"
"06/03/2024 01:00:00 - 06/03/2024 02:00:00","CTA|SE","Fossil Gas","0.24"
"06/03/2024 02:00:00 - 06/03/2024 03:00:00","CTA|SE","Fossil Gas","0.24"
"06/03/2024 03:00:00 - 06/03/2024 04:00:00","CTA|SE","Fossil Gas","0.26"
"06/03/2024 04:00:00 - 06/03/2024 05:00:00","CTA|SE","Fossil Gas","0.26"
"06/03/2024 05:00:00 - 06/03/2024 06:00:00","CTA|SE","Fossil Gas","0.23"
"06/03/2024 06:00:00 - 06/03/2024 07:00:00","CTA|SE","Fossil Gas","0.30"
"06/03/2024 07:00:00 - 06/03/2024 08:00:00","CTA|SE","Fossil Gas","0.40"
"06/03/2024 08:00:00 - 06/03/2024 09:00:00","CTA|SE","Fossil Gas","0.30"
"06/03/2024 09:00:00 - 06/03/2024 10:00:00","CTA|SE","Fossil Gas","0.20"
"06/03/2024 10:00:00 - 06/03/2024 11:00:00","CTA|SE","Fossil Gas","0.20"
"06/03/2024 11:00:00 - 06/03/2024 12:00:00","CTA|SE","Fossil Gas","0.20"
"06/03/2024 12:00:00 - 06/03/2024 13:00:00","CTA|SE","Fossil Gas","0.20"
"06/03/2024 13:00:00 - 06/03/2024 14:00:00","CTA|SE","Fossil Gas","0.10"
"06/03/2024 14:00:00 - 06/03/2024 15:00:00","CTA|SE","Fossil Gas","0.10"
"06/03/2024 15:00:00 - 06/03/2024 16:00:00","CTA|SE","Fossil Gas","0.20"
"06/03/2024 16:00:00 - 06/03/2024 17:00:00","CTA|SE","Fossil Gas","0.20"
"06/03/2024 17:00:00 - 06/03/2024 18:00:00","CTA|SE","Fossil Gas","0.20"
"06/03/2024 18:00:00 - 06/03/2024 19:00:00","CTA|SE","Fossil Gas","0.20"
"06/03/2024 19:00:00 - 06/03/2024 20:00:00","CTA|SE","Fossil Gas","0.20"
"06/03/2024 20:00:00 - 06/03/2024 21:00:00","CTA|SE","Fossil Gas","0.20"
"06/03/2024 21:00:00 - 06/03/2024 22:00:00","CTA|SE","Fossil Gas","0.20"
"06/03/2024 22:00:00 - 06/03/2024 23:00:00","CTA|SE","Fossil Gas","0.20"
"06/03/2024 23:00:00 - 07/03/2024 00:00:00","CTA|SE","Fossil Gas","0.20"
"07/03/2024 00:00:00 - 07/03/2024 01:00:00","CTA|SE","Fossil Gas","0.22"
"07/03/2024 01:00:00 - 07/03/2024 02:00:00","CTA|SE","Fossil Gas","0.24"
"07/03/2024 02:00:00 - 07/03/2024 03:00:00","CTA|SE","Fossil Gas","0.24"
"07/03/2024 03:00:00 - 07/03/2024 04:00:00","CTA|SE","Fossil Gas","0.26"
"07/03/2024 04:00:00 - 07/03/2024 05:00:00","CTA|SE","Fossil Gas","0.36"
"07/03/2024 05:00:00 - 07/03/2024 06:00:00","CTA|SE","Fossil Gas","0.33"
"07/03/2024 06:00:00 - 07/03/2024 07:00:00","CTA|SE","Fossil Gas","0.41"
"07/03/2024 07:00:00 - 07/03/2024 08:00:00","CTA|SE","Fossil Gas","0.40"
"07/03/2024 08:00:00 - 07/03/2024 09:00:00","CTA|SE","Fossil Gas","0.30"
"07/03/2024 09:00:00 - 07/03/2024 10:00:00","CTA|SE","Fossil Gas","27.40"
"07/03/2024 10:00:00 - 07/03/2024 11:00:00","CTA|SE","Fossil Gas","0.20"
"07/03/2024 11:00:00 - 07/03/2024 12:00:00","CTA|SE","Fossil Gas","0.20"
"07/03/2024 12:00:00 - 07/03/2024 13:00:00","CTA|SE","Fossil Gas","0.20"
"07/03/2024 13:00:00 - 07/03/2024 14:00:00","CTA|SE","Fossil Gas","0.20"
"07/03/2024 14:00:00 - 07/03/2024 15:00:00","CTA|SE","Fossil Gas","0.20"
"07/03/2024 15:00:00 - 07/03/2024 16:00:00","CTA|SE","Fossil Gas","0.20"
"07/03/2024 16:00:00 - 07/03/2024 17:00:00","CTA|SE","Fossil Gas","0.30"
"07/03/2024 17:00:00 - 07/03/2024 18:00:00","CTA|SE","Fossil Gas","0.30"
"07/03/2024 18:00:00 - 07/03/2024 19:00:00","CTA|SE","Fossil Gas","0.20"
"07/03/2024 19:00:00 - 07/03/2024 20:00:00","CTA|SE","Fossil Gas","0.20"
"07/03/2024 20:00:00 - 07/03/2024 21:00:00","CTA|SE","Fossil Gas","0.20"
"07/03/2024 21:00:00 - 07/03/2024 22:00:00","CTA|SE","Fossil Gas","0.20"
"07/03/2024 22:00:00 - 07/03/2024 23:00:00","CTA|SE","Fossil Gas","0.20"
"07/03/2024 23:00:00 - 08/03/2024 00:00:00","CTA|SE","Fossil Gas","0.21"
"08/03/2024 00:00:00 - 08/03/2024 01:00:00","CTA|SE","Fossil Gas","0.22"
"08/03/2024 01:00:00 - 08/03/2024 02:00:00","CTA|SE","Fossil Gas","0.24"
"08/03/2024 02:00:00 - 08/03/2024 03:00:00","CTA|SE","Fossil Gas","0.22"
"08/03/2024 03:00:00 - 08/03/2024 04:00:00","CTA|SE","Fossil Gas","0.37"
"08/03/2024 04:00:00 - 08/03/2024 05:00:00","CTA|SE","Fossil Gas","0.37"
"08/03/2024 05:00:00 - 08/03/2024 06:00:00","CTA|SE","Fossil Gas","0.34"
"08/03/2024 06:00:00 - 08/03/2024 07:00:00","CTA|SE","Fossil Gas","0.31"
"08/03/2024 07:00:00 - 08/03/2024 08:00:00","CTA|SE","Fossil Gas","0.40"
"08/03/2024 08:00:00 - 08/03/2024 09:00:00","CTA|SE","Fossil Gas","0.30"
"08/03/2024 09:00:00 - 08/03/2024 10:00:00","CTA|SE","Fossil Gas","0.20"
"08/03/2024 10:00:00 - 08/03/2024 11:00:00","CTA|SE","Fossil Gas","0.20"
"08/03/2024 11:00:00 - 08/03/2024 12:00:00","CTA|SE","Fossil Gas","0.20"
"08/03/2024 12:00:00 - 08/03/2024 13:00:00","CTA|SE","Fossil Gas","0.20"
"08/03/2024 13:00:00 - 08/03/2024 14:00:00","CTA|SE","Fossil Gas","0.20"
"08/03/2024 14:00:00 - 08/03/2024 15:00:00","CTA|SE","Fossil Gas","0.30"
"08/03/2024 15:00:00 - 08/03/2024 16:00:00","CTA|SE","Fossil Gas","0.20"
"08/03/2024 16:00:00 - 08/03/2024 17:00:00","CTA|SE","Fossil Gas","0.30"
"08/03/2024 17:00:00 - 08/03/2024 18:00:00","CTA|SE","Fossil Gas","0.30"
"08/03/2024 18:00:00 - 08/03/2024 19:00:00","CTA|SE","Fossil Gas","0.20"
"08/03/2024 19:00:00 - 08/03/2024 20:00:00","CTA|SE","Fossil Gas","0.21"
"08/03/2024 20:00:00 - 08/03/2024 21:00:00","CTA|SE","Fossil Gas","0.21"
"08/03/2024 21:00:00 - 08/03/2024 22:00:00","CTA|SE","Fossil Gas","0.21"
"08/03/2024 22:00:00 - 08/03/2024 23:00:00","CTA|SE","Fossil Gas","0.21"
"08/03/2024 23:00:00 - 09/03/2024 00:00:00","CTA|SE","Fossil Gas","0.21"
"09/03/2024 00:00:00 - 09/03/2024 01:00:00","CTA|SE","Fossil Gas","0.22"
"09/03/2024 01:00:00 - 09/03/2024 02:00:00","CTA|SE","Fossil Gas","0.23"
"09/03/2024 02:00:00 - 09/03/2024 03:00:00","CTA|SE","Fossil Gas","0.22"
"09/03/2024 03:00:00 - 09/03/2024 04:00:00","CTA|SE","Fossil Gas","0.27"
"09/03/2024 04:00:00 - 09/03/2024 05:00:00","CTA|SE","Fossil Gas","0.27"
"09/03/2024 05:00:00 - 09/03/2024 06:00:00","CTA|SE","Fossil Gas","0.34"
"09/03/2024 06:00:00 - 09/03/2024 07:00:00","CTA|SE","Fossil Gas","0.31"
"09/03/2024 07:00:00 - 09/03/2024 08:00:00","CTA|SE","Fossil Gas","0.40"
"09/03/2024 08:00:00 - 09/03/2024 09:00:00","CTA|SE","Fossil Gas","0.30"
"09/03/2024 09:00:00 - 09/03/2024 10:00:00","CTA|SE","Fossil Gas","0.20"
"09/03/2024 10:00:00 - 09/03/2024 11:00:00","CTA|SE","Fossil Gas","0.20"
"09/03/2024 11:00:00 - 09/03/2024 12:00:00","CTA|SE","Fossil Gas","0.20"
"09/03/2024 12:00:00 - 09/03/2024 13:00:00","CTA|SE","Fossil Gas","0.20"
"09/03/2024 13:00:00 - 09/03/2024 14:00:00","CTA|SE","Fossil Gas","0.20"
"09/03/2024 14:00:00 - 09/03/2024 15:00:00","CTA|SE","Fossil Gas","0.30"
"09/03/2024 15:00:00 - 09/03/2024 16:00:00","CTA|SE","Fossil Gas","0.20"
"09/03/2024 16:00:00 - 09/03/2024 17:00:00","CTA|SE","Fossil Gas","0.30"
"09/03/2024 17:00:00 - 09/03/2024 18:00:00","CTA|SE","Fossil Gas","0.30"
"09/03/2024 18:00:00 - 09/03/2024 19:00:00","CTA|SE","Fossil Gas","0.30"
"09/03/2024 19:00:00 - 09/03/2024 20:00:00","CTA|SE","Fossil Gas","0.20"
"09/03/2024 20:00:00 - 09/03/2024 21:00:00","CTA|SE","Fossil Gas","0.20"
"09/03/2024 21:00:00 - 09/03/2024 22:00:00","CTA|SE","Fossil Gas","0.21"
"09/03/2024 22:00:00 - 09/03/2024 23:00:00","CTA|SE","Fossil Gas","0.21"
"09/03/2024 23:00:00 - 10/03/2024 00:00:00","CTA|SE","Fossil Gas","0.22"
"10/03/2024 00:00:00 - 10/03/2024 01:00:00","CTA|SE","Fossil Gas","0.22"
"10/03/2024 01:00:00 - 10/03/2024 02:00:00","CTA|SE","Fossil Gas","0.24"
"10/03/2024 02:00:00 - 10/03/2024 03:00:00","CTA|SE","Fossil Gas","0.23"
"10/03/2024 03:00:00 - 10/03/2024 04:00:00","CTA|SE","Fossil Gas","0.27"
"10/03/2024 04:00:00 - 10/03/2024 05:00:00","CTA|SE","Fossil Gas","0.27"
"10/03/2024 05:00:00 - 10/03/2024 06:00:00","CTA|SE","Fossil Gas","0.44"
"10/03/2024 06:00:00 - 10/03/2024 07:00:00","CTA|SE","Fossil Gas","0.31"
"10/03/2024 07:00:00 - 10/03/2024 08:00:00","CTA|SE","Fossil Gas","0.40"
"10/03/2024 08:00:00 - 10/03/2024 09:00:00","CTA|SE","Fossil Gas","0.31"
"10/03/2024 09:00:00 - 10/03/2024 10:00:00","CTA|SE","Fossil Gas","0.22"
"10/03/2024 10:00:00 - 10/03/2024 11:00:00","CTA|SE","Fossil Gas","0.20"
