datetime,t2m,d2m,u10,v10,ssrd,tp,snowc,day,weekday,month,hour_sin,hour_cos,is_weekend,is_holiday,lag_24,lag_48,lag_168,lag_336,total_consumption
2023-03-31 16:00:00,271.97992,266.41772,-2.9516907,-3.2287292,458992.0,0.0,100.0,31,4,3,-0.8660254037844385,-0.5000000000000004,0,0,-10294.042148000008,-10459.753267000011,-8985.874393000006,-9881.564200000019,-9527.428817000007
2023-03-31 17:00:00,271.21667,266.54163,-2.748169,-3.2012787,217210.0,-1.4901161e-08,100.0,31,4,3,-0.9659258262890683,-0.25881904510252063,0,0,-10279.841094999996,-10422.63657700001,-9146.225086000002,-10050.847662999993,-9573.725888
2023-03-31 18:00:00,270.22668,266.6983,-2.387909,-3.2195435,12706.0,0.0,100.0,31,4,3,-1.0,-1.8369701987210297e-16,0,0,-10357.160403000005,-10440.148611999994,-9166.009949999998,-10035.644249000019,-9655.00721800001
2023-03-31 19:00:00,269.4217,266.79797,-1.913559,-3.2877655,0.0,0.0,100.0,31,4,3,-0.9659258262890684,0.2588190451025203,0,0,-10295.577348000003,-10441.647917000002,-8940.470834999998,-9692.262239000018,-9610.749017000016
2023-03-31 20:00:00,268.9192,266.6817,-1.634613,-3.2789001,0.0,0.0,100.0,31,4,3,-0.8660254037844386,0.5000000000000001,0,0,-9918.994281999985,-10078.710865999989,-8555.970329999996,-9252.571785000002,-9394.817463000003
2023-03-31 21:00:00,268.5775,266.5449,-1.5309143,-3.2426453,0.0,0.0,100.0,31,4,3,-0.7071067811865477,0.7071067811865474,0,0,-9456.159540999995,-9671.023297000002,-8197.705765999995,-8828.215164000005,-9179.894420999997
2023-03-31 22:00:00,268.44482,266.44745,-1.4484711,-3.1960602,0.0,0.0,100.0,31,4,3,-0.5000000000000004,0.8660254037844384,0,0,-9081.688683999988,-9293.079087000011,-7880.829372999999,-8442.558988000004,-9000.71935799999
2023-03-31 23:00:00,268.33588,266.32703,-1.2675629,-3.1745663,0.0,0.0,100.0,31,4,3,-0.25881904510252157,0.9659258262890681,0,0,-8696.724594000003,-9068.09804400003,-7617.602528000023,-8106.890242000015,-8794.617703
2023-04-01 00:00:00,268.1249,266.16913,-0.9511719,-3.2813654,0.0,0.0,100.0,1,5,4,0.0,1.0,1,0,-8486.993729000005,-8928.737394999996,-7514.896792000005,-7913.419114000013,-8673.725738999996
2023-04-01 01:00:00,267.81873,265.97043,-0.59703064,-3.3680305,0.0,0.0,100.0,1,5,4,0.25881904510252074,0.9659258262890683,1,0,-8445.834492000004,-8928.391209000001,-7464.042842000001,-7699.656210000025,-8703.66506400001
2023-04-01 02:00:00,267.50858,265.7422,-0.362854,-3.4434814,0.0,0.0,100.0,1,5,4,0.49999999999999994,0.8660254037844387,1,0,-8369.768853000012,-8953.120225000006,-7456.256703000004,-7523.3462370000125,-8706.607588000006
2023-04-01 03:00:00,267.27643,265.5488,-0.26791382,-3.4718323,0.0,0.0,100.0,1,5,4,0.7071067811865476,0.7071067811865476,1,0,-8505.377714999993,-9125.504370000006,-7400.535082000008,-7371.411327000015,-8778.316142999996
2023-04-01 04:00:00,267.16138,265.4765,-0.2849579,-3.446124,0.0,0.0,100.0,1,5,4,0.8660254037844386,0.5000000000000001,1,0,-8903.284986000013,-9544.705703000009,-7420.108233000006,-7298.813844000004,-8939.528823000006
2023-04-01 05:00:00,267.3355,265.68454,-0.32821655,-3.3523293,53384.0,0.0,100.0,1,5,4,0.9659258262890683,0.25881904510252074,1,0,-9753.840661000006,-10463.198628000016,-7455.889670999995,-7381.270395000016,-9087.93709300001
2023-04-01 06:00:00,268.54752,266.49686,-0.42843628,-3.0753412,406228.0,0.0,100.0,1,5,4,1.0,6.123233995736766e-17,1,0,-10469.784118999996,-11182.661523000004,-7557.955060999999,-7511.93246799999,-9219.484013999987
2023-04-01 07:00:00,271.04694,268.00906,-0.7319641,-3.276741,882660.0,0.0,100.0,1,5,4,0.9659258262890683,-0.25881904510252063,1,0,-10673.986381000019,-11223.441146000006,-7764.130051000009,-7799.428020999997,-9201.248649000006
2023-04-01 08:00:00,272.9641,268.55908,-1.0550537,-3.5959435,1344064.0,0.0,100.0,1,5,4,0.8660254037844387,-0.4999999999999998,1,0,-10593.454955000008,-10964.877197000022,-8085.377329000001,-8234.08583800002,-8971.348958000006
2023-04-01 09:00:00,274.51617,268.8078,-1.3994598,-3.7997665,1724034.0,0.0,100.0,1,5,4,0.7071067811865476,-0.7071067811865475,1,0,-10498.257038000016,-10708.149794999996,-8383.275048,-8502.661915000008,-8850.639168000002
2023-04-01 10:00:00,275.63034,269.18326,-1.7116852,-4.101966,1990828.0,0.0,100.0,1,5,4,0.49999999999999994,-0.8660254037844387,1,0,-10314.629343000011,-10498.349210000006,-8567.774947000004,-8691.975945999999,-8623.993725999997
2023-04-01 11:00:00,276.30014,269.08087,-2.1964874,-4.4815054,2119098.0,0.0,100.0,1,5,4,0.258819045102521,-0.9659258262890682,1,0,-10126.484868000016,-10387.148407,-8724.66831499999,-8740.724552999985,-8364.993835000005
2023-04-01 12:00:00,276.4736,268.5958,-2.5121918,-4.7373505,2107910.0,0.0,99.94336,1,5,4,1.2246467991473532e-16,-1.0,1,0,-9847.391567000006,-10259.464330000006,-8797.591248999997,-8714.068634000003,-8125.614562000004
2023-04-01 13:00:00,276.27582,268.46436,-2.289917,-4.7761536,1877984.0,0.0,99.875,1,5,4,-0.2588190451025208,-0.9659258262890683,1,0,-9650.761293,-10187.773763000007,-8719.34734700001,-8632.92744000001,-7967.147320999999
2023-04-01 14:00:00,275.88214,268.50253,-1.8773651,-4.6920013,1637042.0,0.0,99.83789,1,5,4,-0.4999999999999997,-0.8660254037844388,1,0,-9475.774702000015,-10185.522736999985,-8653.613955000004,-8578.612369000019,-7805.590060000009
2023-04-01 15:00:00,275.28912,268.75684,-1.3314209,-4.480362,1192798.0,0.0,99.80859,1,5,4,-0.7071067811865471,-0.7071067811865479,1,0,-9404.201938000015,-10162.611814,-8651.482417000025,-8562.064335999998,-7812.808029000006
2023-04-01 16:00:00,274.39716,268.7431,-1.0207367,-4.5155487,742240.0,0.0,99.78516,1,5,4,-0.8660254037844385,-0.5000000000000004,1,0,-9527.428817000007,-10294.042148000008,-8807.173412000004,-8632.614078000015,-7988.260150999999
2023-04-01 17:00:00,273.10254,268.65442,-0.53437805,-4.206604,287032.0,0.0,99.765625,1,5,4,-0.9659258262890683,-0.25881904510252063,1,0,-9573.725888,-10279.841094999996,-9065.191033000005,-8772.631069000005,-8254.425167000016
2023-04-01 18:00:00,271.8438,268.68124,-0.33052063,-4.055191,16586.0,0.0,99.677734,1,5,4,-1.0,-1.8369701987210297e-16,1,0,-9655.00721800001,-10357.160403000005,-9276.421776000007,-8913.356962,-8501.318572000011
2023-04-01 19:00:00,271.2049,268.67438,-0.36947632,-3.9124756,0.0,0.0,99.61328,1,5,4,-0.9659258262890684,0.2588190451025203,1,0,-9610.749017000016,-10295.577348000003,-9201.314038,-8784.216311999995,-8713.938261000005
2023-04-01 20:00:00,270.5522,268.43304,-0.3816223,-3.79243,0.0,8.5830686e-07,99.572266,1,5,4,-0.8660254037844386,0.5000000000000001,1,0,-9394.817463000003,-9918.994281999985,-8905.328311,-8539.513181000006,-8614.910681000014
2023-04-01 21:00:00,269.9845,268.1026,-0.34103394,-3.6747131,0.0,2.6147973e-10,99.56055,1,5,4,-0.7071067811865477,0.7071067811865474,1,0,-9179.894420999997,-9456.159540999995,-8615.016318000013,-8193.115936000006,-8476.758703000005
2023-04-01 22:00:00,269.55646,267.75024,-0.29045105,-3.6264038,0.0,0.0,99.54883,1,5,4,-0.5000000000000004,0.8660254037844384,1,0,-9000.71935799999,-9081.688683999988,-8353.485852000013,-7877.462880000003,-8360.077946999994
2023-04-01 23:00:00,269.2544,267.4361,-0.22741699,-3.5857725,0.0,1.2050236e-09,99.53711,1,5,4,-0.25881904510252157,0.9659258262890681,1,0,-8794.617703,-8696.724594000003,-8166.802460999999,-7581.458312000008,-8158.3801899999935
2023-04-02 00:00:00,269.00696,267.13797,-0.14793396,-3.5377378,0.0,1.0288659e-10,99.52539,2,6,4,0.0,1.0,1,1,-8673.725738999996,-8486.993729000005,-8081.172949000018,-7377.887843999995,-8041.649702999993
2023-04-02 01:00:00,268.74866,266.8329,-0.071777344,-3.4654388,0.0,0.0,99.51172,2,6,4,0.25881904510252074,0.9659258262890683,1,1,-8703.66506400001,-8445.834492000004,-8064.393498999996,-7209.533004000002,-8063.769976000003
2023-04-02 02:00:00,268.46545,266.47552,0.012451172,-3.3671703,0.0,0.0,99.49609,2,6,4,0.49999999999999994,0.8660254037844387,1,1,-8706.607588000006,-8369.768853000012,-8011.266114000002,-7127.031526000008,-8036.700314000003
2023-04-02 03:00:00,268.15924,266.09265,0.067871094,-3.3195858,0.0,0.0,99.48047,2,6,4,0.7071067811865476,0.7071067811865476,1,1,-8778.316142999996,-8505.377714999993,-8015.331837999996,-7072.100341000016,-8029.203787000001
2023-04-02 04:00:00,267.88037,265.6803,0.14299011,-3.2910461,0.0,0.0,99.458984,2,6,4,0.8660254037844386,0.5000000000000001,1,1,-8939.528823000006,-8903.284986000013,-8096.707299999993,-7062.543059000006,-8186.307185
2023-04-02 05:00:00,267.8851,265.45917,0.32167053,-3.1382294,62281.0,0.0,99.44336,2,6,4,0.9659258262890683,0.25881904510252074,1,1,-9087.93709300001,-9753.840661000006,-8230.149453000005,-7167.907422000018,-8308.374613000002
2023-04-02 06:00:00,268.8459,265.81024,0.5293274,-2.7225075,424117.0,0.0,99.41797,2,6,4,1.0,6.123233995736766e-17,1,1,-9219.484013999987,-10469.784118999996,-8364.167082000007,-7244.946617000005,-8404.443815000004
2023-04-02 07:00:00,270.8954,266.84174,0.5315094,-2.6206493,904556.0,0.0,99.38867,2,6,4,0.9659258262890683,-0.25881904510252063,1,1,-9201.248649000006,-10673.986381000019,-8627.088459999992,-7459.521412999997,-8330.392757000003
2023-04-02 08:00:00,272.84995,268.1604,0.42504883,-2.9891624,1367674.0,0.0,99.33203,2,6,4,0.8660254037844387,-0.4999999999999998,1,1,-8971.348958000006,-10593.454955000008,-8888.892435000002,-7660.040709000021,-8322.385837000016
2023-04-02 09:00:00,274.51105,269.3531,-0.3187561,-3.5608158,1744332.0,0.0,99.240234,2,6,4,0.7071067811865476,-0.7071067811865475,1,1,-8850.639168000002,-10498.257038000016,-9122.345693999994,-7877.979393000002,-8247.611156999992
2023-04-02 10:00:00,275.27698,268.95642,-1.8780212,-4.315363,1986172.0,6.468594e-05,98.8125,2,6,4,0.49999999999999994,-0.8660254037844387,1,1,-8623.993725999997,-10314.629343000011,-9261.297911000007,-7988.130745000017,-8151.0583340000285
2023-04-02 11:00:00,275.309,268.52185,-2.2639618,-4.399619,1947460.0,2.3841858e-06,97.7793,2,6,4,0.258819045102521,-0.9659258262890682,1,1,-8364.993835000005,-10126.484868000016,-9345.197103999997,-8084.5686340000075,-8030.828805999987
2023-04-02 12:00:00,275.20862,267.6977,-1.9636383,-4.4681454,2070662.0,0.0,97.28516,2,6,4,1.2246467991473532e-16,-1.0,1,1,-8125.614562000004,-9847.391567000006,-9291.252660000006,-8078.1467600000105,-7963.476975999993
2023-04-02 13:00:00,274.92206,267.03625,-1.5071869,-4.720764,1948654.0,1.4901161e-08,96.74219,2,6,4,-0.2588190451025208,-0.9659258262890683,1,1,-7967.147320999999,-9650.761293,-9252.843363000007,-8031.488406,-7996.115580000012
2023-04-02 14:00:00,274.45947,266.94495,-1.1646729,-4.913105,1659446.0,8.5234933e-07,96.177734,2,6,4,-0.4999999999999997,-0.8660254037844388,1,1,-7805.590060000009,-9475.774702000015,-9235.911693000002,-8091.595551999995,-7917.584057000004
2023-04-02 15:00:00,273.7348,266.77496,-0.97036743,-4.9671135,1200284.0,0.0,95.63086,2,6,4,-0.7071067811865471,-0.7071067811865479,1,1,-7812.808029000006,-9404.201938000015,-9363.886612000004,-8125.070714000019,-8024.640501999996
2023-04-02 16:00:00,273.0113,267.39526,-0.81941223,-4.7386475,669364.0,1.3411045e-07,95.140625,2,6,4,-0.8660254037844385,-0.5000000000000004,1,1,-7988.260150999999,-9527.428817000007,-9605.624203000025,-8238.160998000008,-8313.583237000003
2023-04-02 17:00:00,272.15405,267.83246,-0.5917816,-4.624856,246744.0,5.5134296e-07,94.73242,2,6,4,-0.9659258262890683,-0.25881904510252063,1,1,-8254.425167000016,-9573.725888,-9821.045007999997,-8549.283878999997,-8552.427623000032
2023-04-02 18:00:00,271.11407,268.04123,-0.40644836,-4.4224167,16624.0,2.3126559e-06,94.44336,2,6,4,-1.0,-1.8369701987210297e-16,1,1,-8501.318572000011,-9655.00721800001,-9982.105117000023,-8799.642314000002,-8850.731985999995
2023-04-02 19:00:00,270.4718,268.5908,-0.025466919,-3.9522972,0.0,-1.0433723e-08,94.302734,2,6,4,-0.9659258262890684,0.2588190451025203,1,1,-8713.938261000005,-9610.749017000016,-9932.326389000009,-8763.126144000007,-9128.158824999995
2023-04-02 20:00:00,269.86835,268.29755,0.20574951,-3.7789822,0.0,1.2565579e-08,94.23828,2,6,4,-0.8660254037844386,0.5000000000000001,1,1,-8614.910681000014,-9394.817463000003,-9645.651344000007,-8544.197572000001,-8920.015029000011
2023-04-02 21:00:00,269.23743,267.7907,0.44448853,-3.5911865,0.0,0.0,94.208984,2,6,4,-0.7071067811865477,0.7071067811865474,1,1,-8476.758703000005,-9179.894420999997,-9297.68824,-8259.323239000003,-8693.149543000012
2023-04-02 22:00:00,268.7472,267.32837,0.5650177,-3.535736,0.0,-2.1318556e-09,94.17578,2,6,4,-0.5000000000000004,0.8660254037844384,1,1,-8360.077946999994,-9000.71935799999,-9049.365381000005,-7919.827777,-8420.869974000005
2023-04-02 23:00:00,268.45178,267.00302,0.5241699,-3.5388336,0.0,8.6626096e-07,94.14258,2,6,4,-0.25881904510252157,0.9659258262890681,1,1,-8158.3801899999935,-8794.617703,-8852.081898000015,-7601.806376000003,-8263.566546000005
2023-04-03 00:00:00,268.1974,266.77765,0.3896637,-3.527832,0.0,8.5083593e-07,94.11133,3,0,4,0.0,1.0,0,0,-8041.649702999993,-8673.725738999996,-8777.778549000015,-7320.305172000002,-8210.324865000013
2023-04-03 01:00:00,268.04712,266.62985,0.2665558,-3.4348602,0.0,0.0,94.06641,3,0,4,0.25881904510252074,0.9659258262890683,0,0,-8063.769976000003,-8703.66506400001,-8856.741820000005,-7212.936147999993,-8210.509691999992
2023-04-03 02:00:00,267.92838,266.5235,0.260437,-3.3215332,0.0,0.0,94.03906,3,0,4,0.49999999999999994,0.8660254037844387,0,0,-8036.700314000003,-8706.607588000006,-8924.209603000007,-7149.7953839999955,-8319.192847999997
2023-04-03 03:00:00,267.7495,266.3664,0.37454224,-3.2165222,0.0,0.0,93.99219,3,0,4,0.7071067811865476,0.7071067811865476,0,0,-8029.203787000001,-8778.316142999996,-9097.938592999997,-7124.387062999987,-8527.20624500001
2023-04-03 04:00:00,267.5464,266.2062,0.5931854,-3.189621,0.0,0.0,93.95703,3,0,4,0.8660254037844386,0.5000000000000001,0,0,-8186.307185,-8939.528823000006,-9548.492538000006,-7183.881205999993,-9006.283960000002
2023-04-03 05:00:00,267.5968,266.2947,0.6334381,-3.1679077,70800.0,0.0,93.92383,3,0,4,0.9659258262890683,0.25881904510252074,0,0,-8308.374613000002,-9087.93709300001,-10374.326343000022,-7566.264021999995,-9873.901159
2023-04-03 06:00:00,268.62268,266.90216,0.46614075,-2.8739624,439348.0,0.0,93.88867,3,0,4,1.0,6.123233995736766e-17,0,0,-8404.443815000004,-9219.484013999987,-11137.685411999977,-8436.665254000021,-10595.541470000007
2023-04-03 07:00:00,270.51767,268.34442,0.3287964,-3.0499115,895198.0,0.0,93.83203,3,0,4,0.9659258262890683,-0.25881904510252063,0,0,-8330.392757000003,-9201.248649000006,-11322.845054000007,-9247.059930000005,-10440.311504000005
2023-04-03 08:00:00,272.1902,269.21228,0.06718445,-3.214035,1371112.0,0.0,93.71094,3,0,4,0.8660254037844387,-0.4999999999999998,0,0,-8322.385837000016,-8971.348958000006,-11148.180109000012,-9481.725821000005,-10143.311547999998
2023-04-03 09:00:00,273.34637,269.0959,-0.105148315,-3.1578217,1729604.0,0.0,93.2793,3,0,4,0.7071067811865476,-0.7071067811865475,0,0,-8247.611156999992,-8850.639168000002,-10993.180118,-9511.76550100001,-9899.404348000005
2023-04-03 10:00:00,274.12405,268.77002,-0.20574951,-3.1236877,1980958.0,0.0,92.49414,3,0,4,0.49999999999999994,-0.8660254037844387,0,0,-8151.0583340000285,-8623.993725999997,-10767.469469000003,-9563.859526000002,-9635.843566
2023-04-03 11:00:00,274.67017,268.43726,-0.347641,-3.0854187,2138256.0,0.0,91.77344,3,0,4,0.258819045102521,-0.9659258262890682,0,0,-8030.828805999987,-8364.993835000005,-10660.40434100002,-9543.668382,-9422.107466000012
2023-04-03 12:00:00,274.94464,268.2921,-0.4834442,-2.9855652,2047082.0,0.0,91.18164,3,0,4,1.2246467991473532e-16,-1.0,0,0,-7963.476975999993,-8125.614562000004,-10462.656513000025,-9425.510508999996,-9151.780076000001
2023-04-03 13:00:00,275.13364,267.98987,-0.58776855,-3.0189667,1928238.0,8.597969e-07,90.708984,3,0,4,-0.2588190451025208,-0.9659258262890683,0,0,-7996.115580000012,-7967.147320999999,-10570.613357999995,-9424.273953000002,-8997.707234999998
2023-04-03 14:00:00,275.09357,268.04755,-0.5602722,-2.6853485,1612182.0,0.0,90.31836,3,0,4,-0.4999999999999997,-0.8660254037844388,0,0,-7917.584057000004,-7805.590060000009,-10574.731087000011,-9391.993911000005,-8877.278070000015
2023-04-03 15:00:00,274.94275,268.08026,-0.4764099,-2.4476929,1253104.0,-7.450581e-09,89.9375,3,0,4,-0.7071067811865471,-0.7071067811865479,0,0,-8024.640501999996,-7812.808029000006,-10560.127771000018,-9385.939441999994,-8787.39053700001
2023-04-03 16:00:00,274.24777,269.2359,-0.5400238,-1.7740936,783876.0,0.0,89.59961,3,0,4,-0.8660254037844385,-0.5000000000000004,0,0,-8313.583237000003,-7988.260150999999,-10636.000495,-9440.977482000024,-8950.689222000006
2023-04-03 17:00:00,273.15347,269.2,-0.87561035,-1.9928284,318086.0,0.0,89.33008,3,0,4,-0.9659258262890683,-0.25881904510252063,0,0,-8552.427623000032,-8254.425167000016,-10647.955293999998,-9714.644276999996,-9015.349116000016
2023-04-03 18:00:00,271.9878,268.56995,-1.3008575,-1.9940643,24836.0,0.0,89.171875,3,0,4,-1.0,-1.8369701987210297e-16,0,0,-8850.731985999995,-8501.318572000011,-10751.745502999993,-9865.891570000018,-9279.724015000005
2023-04-03 19:00:00,271.09888,268.4759,-1.7481995,-1.1943665,0.0,0.0,89.06445,3,0,4,-0.9659258262890684,0.2588190451025203,0,0,-9128.158824999995,-8713.938261000005,-10725.631219000003,-9838.052132000006,-9463.225399000008
2023-04-03 20:00:00,270.12518,267.8493,-1.5643463,-0.95559597,0.0,0.0,88.978516,3,0,4,-0.8660254037844386,0.5000000000000001,0,0,-8920.015029000011,-8614.910681000014,-10397.10461900001,-9567.826792999997,-9187.911668000008
2023-04-03 21:00:00,269.5054,267.37082,-1.1904602,-0.7336731,0.0,0.0,88.947266,3,0,4,-0.7071067811865477,0.7071067811865474,0,0,-8693.149543000012,-8476.758703000005,-9961.415468000001,-9165.301367000015,-8811.371582999991
2023-04-03 22:00:00,269.12573,266.982,-0.68644714,-0.6306963,0.0,0.0,88.916016,3,0,4,-0.5000000000000004,0.8660254037844384,0,0,-8420.869974000005,-8360.077946999994,-9516.082986000005,-8700.414231000013,-8430.740045000002
2023-04-03 23:00:00,269.13245,267.00067,-0.12698364,-0.7819977,0.0,0.0,88.896484,3,0,4,-0.25881904510252157,0.9659258262890681,0,0,-8263.566546000005,-8158.3801899999935,-9345.724536999995,-8278.134790999986,-8246.236195999996
2023-04-04 00:00:00,267.9118,266.29462,0.18759155,-1.0149078,0.0,0.0,88.88672,4,1,4,0.0,1.0,0,0,-8210.324865000013,-8041.649702999993,-9183.342203000013,-8162.6800500000045,-8213.975532000004
2023-04-04 01:00:00,266.34357,265.08752,0.23216248,-1.3423462,0.0,0.0,88.87891,4,1,4,0.25881904510252074,0.9659258262890683,0,0,-8210.509691999992,-8063.769976000003,-9092.513037000008,-7998.624395999997,-8159.218290000005
2023-04-04 02:00:00,265.6407,264.436,0.015457153,-1.530716,0.0,0.0,88.87109,4,1,4,0.49999999999999994,0.8660254037844387,0,0,-8319.192847999997,-8036.700314000003,-9083.387675000016,-7950.897930000006,-8187.327350999996
2023-04-04 03:00:00,265.23828,263.91306,-0.22909546,-1.6179047,0.0,0.0,88.86719,4,1,4,0.7071067811865476,0.7071067811865476,0,0,-8527.20624500001,-8029.203787000001,-9199.419064000009,-7967.235868,-8356.742374999996
2023-04-04 04:00:00,264.56982,263.18945,-0.20010376,-1.7111664,0.0,0.0,88.86133,4,1,4,0.8660254037844386,0.5000000000000001,0,0,-9006.283960000002,-8186.307185,-9607.048160999995,-8052.175650000032,-8755.395378999998
2023-04-04 05:00:00,263.9497,262.45154,-0.15562439,-1.8762512,82277.0,0.0,88.85547,4,1,4,0.9659258262890683,0.25881904510252074,0,0,-9873.901159,-8308.374613000002,-10463.211698000001,-8427.610520000011,-9584.059362000005
2023-04-04 06:00:00,265.13947,263.1349,-0.30158997,-2.0519714,464925.0,0.0,88.84766,4,1,4,1.0,6.123233995736766e-17,0,0,-10595.541470000007,-8404.443815000004,-11145.407530000004,-9235.482002000004,-10232.696523999999
2023-04-04 07:00:00,269.2663,266.74927,-0.18928528,-1.4241943,714162.0,0.0,88.83594,4,1,4,0.9659258262890683,-0.25881904510252063,0,0,-10440.311504000005,-8330.392757000003,-11183.597033999999,-9906.998024000002,-10201.598210000022
2023-04-04 08:00:00,271.9692,267.40552,-0.36827087,-1.4116058,1045554.0,0.0,87.12695,4,1,4,0.8660254037844387,-0.4999999999999998,0,0,-10143.311547999998,-8322.385837000016,-11012.250936000002,-10024.050783000002,-9998.797438000005
2023-04-04 09:00:00,273.17963,267.0859,-0.6391144,-1.4285431,1377058.0,0.0,86.77344,4,1,4,0.7071067811865476,-0.7071067811865475,0,0,-9899.404348000005,-8247.611156999992,-10789.782075000005,-9789.144131999998,-9749.156834999994
2023-04-04 10:00:00,273.79034,267.0345,-0.79704285,-1.3729858,1358112.0,0.0,86.390625,4,1,4,0.49999999999999994,-0.8660254037844387,0,0,-9635.843566,-8151.0583340000285,-10598.107177000016,-9644.515954000011,-9505.822428000003
2023-04-04 11:00:00,274.05185,267.14954,-0.7656555,-1.3142548,1236782.0,5.9604645e-08,86.083984,4,1,4,0.258819045102521,-0.9659258262890682,0,0,-9422.107466000012,-8030.828805999987,-10519.82565900001,-9347.631920000016,-9300.790957999998
2023-04-04 12:00:00,274.5466,267.2364,-0.69377136,-1.4312439,1327660.0,4.4703484e-08,85.78125,4,1,4,1.2246467991473532e-16,-1.0,0,0,-9151.780076000001,-7963.476975999993,-10259.073430000008,-9181.11072,-9096.127177999992
2023-04-04 13:00:00,274.7871,267.6716,-0.59181213,-1.6638393,1537018.0,0.0,85.490234,4,1,4,-0.2588190451025208,-0.9659258262890683,0,0,-8997.707234999998,-7996.115580000012,-10133.144647000021,-9077.529674000016,-8951.399724000003
2023-04-04 14:00:00,275.0825,268.14316,-0.56010437,-1.8181839,1513272.0,0.0,85.01367,4,1,4,-0.4999999999999997,-0.8660254037844388,0,0,-8877.278070000015,-7917.584057000004,-9925.291404000007,-9094.37922100001,-8961.282526999981
2023-04-04 15:00:00,275.17828,268.67224,-0.594574,-1.8459415,1218266.0,0.0,84.60547,4,1,4,-0.7071067811865471,-0.7071067811865479,0,0,-8787.39053700001,-8024.640501999996,-9736.126484999999,-9123.908895999994,-8885.200847000006
2023-04-04 16:00:00,274.5992,269.99637,-0.9674988,-1.1818981,763140.0,0.0,84.33984,4,1,4,-0.8660254037844385,-0.5000000000000004,0,0,-8950.689222000006,-8313.583237000003,-9747.39398699999,-9241.263792000022,-9040.467664999991
2023-04-04 17:00:00,273.69788,269.8672,-1.8860931,-0.87791634,324078.0,0.0,84.12891,4,1,4,-0.9659258262890683,-0.25881904510252063,0,0,-9015.349116000016,-8552.427623000032,-9916.556682000011,-9532.876033000006,-9072.613793000004
2023-04-04 18:00:00,272.4796,269.4505,-2.2480621,-0.8729,27358.0,0.0,84.00391,4,1,4,-1.0,-1.8369701987210297e-16,0,0,-9279.724015000005,-8850.731985999995,-10152.269496000008,-9722.142933999994,-9245.458670000005
2023-04-04 19:00:00,271.91953,269.3208,-1.6930084,-1.1534958,0.0,1.4901161e-08,83.91992,4,1,4,-0.9659258262890684,0.2588190451025203,0,0,-9463.225399000008,-9128.158824999995,-10264.251306000007,-9556.987802000003,-9375.145618
2023-04-04 20:00:00,271.09338,268.8059,-1.2352905,-1.6574821,0.0,0.0,83.853516,4,1,4,-0.8660254037844386,0.5000000000000001,0,0,-9187.911668000008,-8920.015029000011,-9965.452383000005,-9319.33521300002,-9125.947065000018
2023-04-04 21:00:00,270.34888,268.207,-0.8176575,-2.049429,0.0,0.0,83.81641,4,1,4,-0.7071067811865477,0.7071067811865474,0,0,-8811.371582999991,-8693.149543000012,-9595.597640999997,-8915.000360000024,-8735.877661999999
2023-04-04 22:00:00,269.78534,267.61017,-0.65148926,-2.389824,0.0,0.0,83.79297,4,1,4,-0.5000000000000004,0.8660254037844384,0,0,-8430.740045000002,-8420.869974000005,-9156.348972000007,-8455.038594999987,-8344.341448000001
2023-04-04 23:00:00,269.3589,266.99503,-0.5219116,-2.6837215,0.0,0.0,83.77344,4,1,4,-0.25881904510252157,0.9659258262890681,0,0,-8246.236195999996,-8263.566546000005,-9093.235677000004,-7965.181094000018,-8152.124991000004
2023-04-05 00:00:00,269.0163,266.44965,-0.37615967,-2.9162884,0.0,0.0,83.74805,5,2,4,0.0,1.0,0,0,-8213.975532000004,-8210.324865000013,-9039.657660000003,-7650.692783000001,-8062.376021999997
2023-04-05 01:00:00,268.78674,266.15692,-0.1466217,-3.1514492,0.0,0.0,83.71094,5,2,4,0.25881904510252074,0.9659258262890683,0,0,-8159.218290000005,-8210.509691999992,-8993.904965000005,-7446.379734000007,-8038.324126999992
2023-04-05 02:00:00,268.69867,266.10486,-0.19314575,-3.2653503,0.0,0.0,83.66797,5,2,4,0.49999999999999994,0.8660254037844387,0,0,-8187.327350999996,-8319.192847999997,-9023.111137000009,-7346.177907000009,-8081.255523
2023-04-05 03:00:00,268.72928,266.28894,-0.43652344,-3.2392578,0.0,0.0,83.62695,5,2,4,0.7071067811865476,0.7071067811865476,0,0,-8356.742374999996,-8527.20624500001,-9138.592783999993,-7318.809358999998,-8230.052483999996
2023-04-05 04:00:00,268.84097,266.68622,-0.5300293,-3.191391,0.0,0.0,83.58984,5,2,4,0.8660254037844386,0.5000000000000001,0,0,-8755.395378999998,-9006.283960000002,-9479.073195999994,-7344.4680789999975,-8701.135939999991
2023-04-05 05:00:00,269.25098,267.25342,-0.43330383,-3.1829376,88429.0,0.0,83.55664,5,2,4,0.9659258262890683,0.25881904510252074,0,0,-9584.059362000005,-9873.901159,-10225.694778000008,-7726.629438000014,-9535.517359000012
2023-04-05 06:00:00,270.43454,268.21442,-0.50904846,-2.9203186,371481.0,1.6987324e-06,83.52539,5,2,4,1.0,6.123233995736766e-17,0,0,-10232.696523999999,-10595.541470000007,-10908.439606000009,-8530.431748000017,-10284.462404000029
2023-04-05 07:00:00,272.10623,269.14392,-1.0274353,-3.2156067,626778.0,2.7418137e-06,83.478516,5,2,4,0.9659258262890683,-0.25881904510252063,0,0,-10201.598210000022,-10440.311504000005,-10986.50821700002,-9288.533808,-10205.024461999994
